session_date,ts,symbol,setup_type,predicted_r,gate_reject_reason,stage
2025-01-02,2025-01-02T09:20:00,NSE:NFL,premium_zone_short,,cross_sectional:f2_crowded_count=86>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:GPTINFRA,premium_zone_short,,cross_sectional:f2_crowded_count=87>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:PNGJL,premium_zone_short,,cross_sectional:f2_crowded_count=88>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:BAJAJFINSV,premium_zone_short,,cross_sectional:f2_crowded_count=89>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:VINCOFE,premium_zone_short,,cross_sectional:f2_crowded_count=90>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:FORCEMOT,premium_zone_short,,cross_sectional:f2_crowded_count=91>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:AURIONPRO,premium_zone_short,,cross_sectional:f2_crowded_count=92>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:SIYSIL,premium_zone_short,,cross_sectional:f2_crowded_count=93>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:AEROENTER,premium_zone_short,,cross_sectional:f2_crowded_count=94>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:SHILPAMED,premium_zone_short,,cross_sectional:f2_crowded_count=95>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:AARTIPHARM,premium_zone_short,,cross_sectional:f2_crowded_count=96>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:BIRLAMONEY,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:VPRPL,premium_zone_short,,cross_sectional:f2_crowded_count=97>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:MOL,premium_zone_short,,cross_sectional:f2_crowded_count=98>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:GOCLCORP,premium_zone_short,,cross_sectional:f2_crowded_count=99>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:DCXINDIA,premium_zone_short,,cross_sectional:f2_crowded_count=100>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:DLINKINDIA,premium_zone_short,,cross_sectional:f2_crowded_count=101>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:KIRLOSBROS,premium_zone_short,,cross_sectional:f2_crowded_count=102>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:VEEDOL,premium_zone_short,,cross_sectional:f2_crowded_count=103>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:JSWINFRA,premium_zone_short,,cross_sectional:f2_crowded_count=104>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:GODFRYPHLP,premium_zone_short,,cross_sectional:f2_crowded_count=105>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:JAYNECOIND,premium_zone_short,,cross_sectional:f2_crowded_count=106>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:TASTYBITE,premium_zone_short,,cross_sectional:f2_crowded_count=107>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:LTF,premium_zone_short,,cross_sectional:f2_crowded_count=108>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:HBLENGINE,premium_zone_short,,cross_sectional:f2_crowded_count=109>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:CHOLAHLDNG,premium_zone_short,,cross_sectional:f2_crowded_count=110>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:ARVSMART,premium_zone_short,,cross_sectional:f2_crowded_count=111>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:AZAD,premium_zone_short,,cross_sectional:f2_crowded_count=112>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:AZAD,order_block_short,-0.17032863199710846,conviction:below_threshold predicted_r=-0.170<0.3,conviction
2025-01-02,2025-01-02T09:20:00,NSE:ASHOKLEY,premium_zone_short,,cross_sectional:f2_crowded_count=113>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:JUBLINGREA,premium_zone_short,,cross_sectional:f2_crowded_count=114>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:ARTEMISMED,premium_zone_short,,cross_sectional:f2_crowded_count=115>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:MONARCH,premium_zone_short,,cross_sectional:f2_crowded_count=116>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:MGL,premium_zone_short,,cross_sectional:f2_crowded_count=117>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:RBA,premium_zone_short,,cross_sectional:f2_crowded_count=118>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:FDC,premium_zone_short,,cross_sectional:f2_crowded_count=119>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:HGINFRA,premium_zone_short,,cross_sectional:f2_crowded_count=120>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:WALCHANNAG,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:STYLAMIND,premium_zone_short,,cross_sectional:f2_crowded_count=121>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:INDOBORAX,premium_zone_short,,cross_sectional:f2_crowded_count=122>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:SYMPHONY,premium_zone_short,,cross_sectional:f2_crowded_count=123>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:INTERARCH,premium_zone_short,,cross_sectional:f2_crowded_count=124>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:INDOCO,premium_zone_short,,cross_sectional:f2_crowded_count=125>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:SANDUMA,premium_zone_short,,cross_sectional:f2_crowded_count=126>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:PETRONET,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:TOLINS,premium_zone_short,,cross_sectional:f2_crowded_count=127>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:ACCELYA,premium_zone_short,,cross_sectional:f2_crowded_count=128>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:DREDGECORP,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:RCF,premium_zone_short,,cross_sectional:f2_crowded_count=129>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:BANKINDIA,premium_zone_short,,cross_sectional:f2_crowded_count=130>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:KCP,premium_zone_short,,cross_sectional:f2_crowded_count=131>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:REPCOHOME,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:TCIEXP,premium_zone_short,,cross_sectional:f2_crowded_count=132>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:RBLBANK,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:TOP100CASE,premium_zone_short,,cross_sectional:f2_crowded_count=133>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:BLUEJET,premium_zone_short,,cross_sectional:f2_crowded_count=134>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:HERITGFOOD,premium_zone_short,,cross_sectional:f2_crowded_count=135>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:SANGAMIND,premium_zone_short,,cross_sectional:f2_crowded_count=136>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:SUBROS,premium_zone_short,,cross_sectional:f2_crowded_count=137>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:CHAMBLFERT,premium_zone_short,,cross_sectional:f2_crowded_count=138>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:RANEHOLDIN,premium_zone_short,,cross_sectional:f2_crowded_count=139>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:RAMCOIND,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:OMINFRAL,order_block_short,0.516185998916626,,admitted
2025-01-02,2025-01-02T09:20:00,NSE:OMINFRAL,order_block_short,0.516185998916626,dedup:cooloff bars_gap=0<6,dedup
2025-01-02,2025-01-02T09:20:00,NSE:ETHOSLTD,premium_zone_short,,cross_sectional:f2_crowded_count=140>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:RKFORGE,premium_zone_short,,cross_sectional:f2_crowded_count=141>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:DCW,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:NATCOPHARM,premium_zone_short,,cross_sectional:f2_crowded_count=142>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:MRF,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:ABCAPITAL,premium_zone_short,,cross_sectional:f2_crowded_count=143>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:GMMPFAUDLR,premium_zone_short,,cross_sectional:f2_crowded_count=144>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:KHAICHEM,premium_zone_short,,cross_sectional:f2_crowded_count=145>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:LLOYDSENT,premium_zone_short,,cross_sectional:f2_crowded_count=146>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:JTLIND,premium_zone_short,,cross_sectional:f2_crowded_count=147>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:JTLIND,order_block_short,0.6529750227928162,,admitted
2025-01-02,2025-01-02T09:20:00,NSE:ASTEC,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:RHIM,premium_zone_short,,cross_sectional:f2_crowded_count=148>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:HARIOMPIPE,premium_zone_short,,cross_sectional:f2_crowded_count=149>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:INDGN,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:TATAELXSI,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:RELTD,premium_zone_short,,cross_sectional:f2_crowded_count=150>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:BANDHANBNK,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:DATAMATICS,premium_zone_short,,cross_sectional:f2_crowded_count=151>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:PARAS,premium_zone_short,,cross_sectional:f2_crowded_count=152>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:JGCHEM,premium_zone_short,,cross_sectional:f2_crowded_count=153>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:INOXGREEN,premium_zone_short,,cross_sectional:f2_crowded_count=154>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:KHADIM,premium_zone_short,,cross_sectional:f2_crowded_count=155>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:CARTRADE,premium_zone_short,,cross_sectional:f2_crowded_count=156>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:CRAFTSMAN,premium_zone_short,,cross_sectional:f2_crowded_count=157>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:FINPIPE,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:THANGAMAYL,order_block_short,0.34614914655685425,,admitted
2025-01-02,2025-01-02T09:20:00,NSE:THANGAMAYL,premium_zone_short,,cross_sectional:f2_crowded_count=158>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:IOC,premium_zone_short,,cross_sectional:f2_crowded_count=159>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:IT,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:SOBHA,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:MAITHANALL,premium_zone_short,,cross_sectional:f2_crowded_count=160>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:BANKBARODA,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:ALEMBICLTD,premium_zone_short,,cross_sectional:f2_crowded_count=161>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:POLYMED,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:PFOCUS,premium_zone_short,,cross_sectional:f2_crowded_count=162>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:VEDL,premium_zone_short,,cross_sectional:f2_crowded_count=163>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:ARVINDFASN,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:GODAVARIB,order_block_short,0.5328528881072998,,admitted
2025-01-02,2025-01-02T09:20:00,NSE:BPCL,premium_zone_short,,cross_sectional:f2_crowded_count=164>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:SOLARA,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:BRITANNIA,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:UNITDSPR,premium_zone_short,,cross_sectional:f2_crowded_count=165>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:SPIC,premium_zone_short,,cross_sectional:f2_crowded_count=166>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:METROBRAND,premium_zone_short,,cross_sectional:f2_crowded_count=167>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:DLF,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:PFIZER,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:GODREJPROP,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:MANYAVAR,premium_zone_short,,cross_sectional:f2_crowded_count=168>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:ATULAUTO,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:CMSINFO,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:VIJAYA,discount_zone_long,,rule_filter:no_matching_survivor_rule,rule_filter
2025-01-02,2025-01-02T09:20:00,NSE:AMBIKCO,premium_zone_short,,cross_sectional:f2_crowded_count=169>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:POONAWALLA,premium_zone_short,,cross_sectional:f2_crowded_count=170>=40,cross_sectional
2025-01-02,2025-01-02T09:20:00,NSE:VMM,premium_zone_short,,cross_sectional:f2_crowded_count=171>=40,cross_sectional
