T1_entry_date,symbol,cap_segment,side,entry_hhmm,entry_ts,entry_price,intraday_ret_at_1400_pct,rvol,intraday_high_at_entry,hard_sl,t1_target,stop_distance,hit_t1,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2025-04-24,NSE:QUICKHEAL,small_cap,SHORT,1435,2025-04-24 14:35:00,294.75,1.0238885879516602,1.6104628617760075,308.75,308.75,293.27625,14.0,True,2025-04-24 15:00:00,294.02350352112677,breakeven_trail,71,51.58124999999984,22.219995778762495,29.361254221237346
2025-05-05,NSE:QUICKHEAL,small_cap,SHORT,1435,2025-05-05 14:35:00,272.5,2.003967761993408,442.161180476731,285.0,285.0,271.1375,12.5,True,2025-05-05 15:00:00,271.81875,breakeven_trail,80,54.500000000000455,23.146334973,31.353665027000456
2025-06-05,NSE:QUICKHEAL,small_cap,SHORT,1500,2025-06-05 15:00:00,370.3500061035156,3.8169026374816895,1.6681536911785868,384.8500061035156,384.8500061035156,368.49825607299806,14.5,True,2025-06-05 15:10:00,367.874128036499,time_stop_1510,68,168.35970855712844,26.694697495364267,141.66501106176418
2025-06-10,NSE:QUICKHEAL,small_cap,SHORT,1445,2025-06-10 14:45:00,370.8500061035156,2.0163416862487793,4.9335839598997495,382.0,382.0,368.99575607299806,11.149993896484375,False,2025-06-10 15:10:00,370.70001220703125,time_stop_1510,89,13.349456787109375,35.07317592394635,-21.723719136836976
2025-07-03,NSE:QUICKHEAL,small_cap,SHORT,1500,2025-07-03 15:00:00,399.75,3.0827999114990234,2.27414055369638,416.70001220703125,416.70001220703125,397.75124999999997,16.95001220703125,False,2025-07-03 15:10:00,404.29998779296875,time_stop_1510,58,-263.8992919921875,24.753036371041254,-288.6523283632288
2025-07-04,NSE:QUICKHEAL,small_cap,SHORT,1450,2025-07-04 14:50:00,406.79998779296875,1.922595500946045,1.9177355603723065,416.0,416.0,404.7659878540039,9.20001220703125,True,2025-07-04 15:10:00,404.58299087524415,time_stop_1510,108,239.43566711425683,46.593106504895886,192.84256060936093
2025-08-01,NSE:QUICKHEAL,small_cap,SHORT,1455,2025-08-01 14:55:00,314.8999938964844,1.253211498260498,4.642190219971514,326.6000061035156,326.6000061035156,313.32549392700196,11.70001220703125,True,2025-08-01 15:10:00,311.668473176844,time_stop_1510,85,274.6792611694334,28.33200535788201,246.3472558115514
2025-09-12,NSE:QUICKHEAL,small_cap,SHORT,1500,2025-09-12 15:00:00,330.79998779296875,2.2293925285339355,2.7253321716401655,341.5,341.5,329.1459878540039,10.70001220703125,True,2025-09-12 15:10:00,328.8953242410639,time_stop_1510,93,177.1337103271478,32.6221270779044,144.51158324924342
2024-09-05,NSE:RADHIKAJWE,small_cap,SHORT,1455,2024-09-05 14:55:00,113.5,1.502835750579834,1.8406378664809124,118.69999694824219,118.69999694824219,112.9325,5.1999969482421875,True,2024-09-05 15:10:00,112.86125045776367,time_stop_1510,192,122.63991210937456,23.109117909197636,99.53079420017693
2024-09-24,NSE:RADHIKAJWE,small_cap,SHORT,1500,2024-09-24 15:00:00,130.99000549316406,1.8590569496154785,1.5912464558529058,134.41000366210938,134.41000366210938,130.33505546569825,3.4199981689453125,True,2024-09-24 15:10:00,130.41752773284912,time_stop_1510,292,167.16350601196223,40.581139213300126,126.5823667986621
