T0_session_date,sector,leader_symbol,laggard_symbol,leader_cap,laggard_cap,spread_at_entry_bps,spread_at_exit_bps,leader_entry_price,leader_exit_price,leader_qty,leader_realized_pnl,leader_fee,laggard_entry_price,laggard_exit_price,laggard_qty,laggard_realized_pnl,laggard_fee,fee_total,realized_pnl,net_pnl,exit_ts,exit_reason,hit_t1,yyyymm
2024-02-07,NSE_NIFTY_BANK,NSE:PNB,NSE:AUBANK,large_cap,large_cap,84.68471849334969,84.46840956391144,123.95,123.2,403,302.25,52.96205563870001,616.35,612.6519000000001,81,-299.5460999999963,52.868067606383406,105.83012324508341,2.7039000000037277,-103.12622324507969,2024-02-07 11:35:00,stop_laggard_long,False,2024-02
2024-02-08,NSE_NIFTY_BANK,NSE:PNB,NSE:AUBANK,large_cap,large_cap,99.85466876589632,158.9964327205462,123.95,124.6937,403,-299.71110000000164,53.21572565800659,606.15,606.4,82,20.5,52.839475314599994,106.05520097260658,-279.21110000000164,-385.26630097260824,2024-02-08 11:10:00,stop_leader_short,False,2024-02
2024-02-09,NSE_NIFTY_BANK,NSE:AUBANK,NSE:PNB,large_cap,large_cap,436.2550200803217,350.3233734939748,594.8,598.3688,84,-299.77920000000086,53.22781727195519,117.95,119.8,423,782.5499999999976,53.528651959499996,106.75646923145518,482.7707999999967,376.0143307685415,2024-02-09 11:35:00,stop_leader_short,False,2024-02
2024-02-12,NSE_NIFTY_BANK,NSE:AUBANK,NSE:PNB,large_cap,large_cap,97.06055160929927,197.26663245895116,591.85,595.4011,84,-298.29240000000163,52.9638259119144,120.2,119.8,415,-166.00000000000236,52.9097776,105.8736035119144,-464.292400000004,-570.1660035119185,2024-02-12 11:45:00,stop_leader_short,False,2024-02
2024-02-13,NSE_NIFTY_BANK,NSE:PNB,NSE:AUBANK,large_cap,large_cap,342.8240349394185,351.95052268244484,122.1,121.45,409,265.8499999999965,52.9636314017,598.45,594.8593000000001,83,-298.0280999999975,52.600149824691414,105.56378122639141,-32.178100000000995,-137.74188122639242,2024-02-13 11:30:00,stop_laggard_long,False,2024-02
2024-02-14,NSE_NIFTY_BANK,NSE:PNB,NSE:AUBANK,large_cap,large_cap,174.58370636196153,187.82196497705627,122.15,121.6,409,224.95000000000465,53.0026014125,585.8,582.2851999999999,85,-298.7580000000031,52.728972742252,105.731574154752,-73.80799999999846,-179.53957415475045,2024-02-14 11:35:00,stop_laggard_long,False,2024-02
2024-02-15,NSE_NIFTY_BANK,NSE:PNB,NSE:AUBANK,large_cap,large_cap,252.92839313467596,351.64326419118373,125.85,126.6051,397,-299.7746999999995,53.2270182666282,584.1,582.2,85,-161.49999999999807,52.66343451300002,105.89045277962822,-461.27469999999755,-567.1651527796257,2024-02-15 11:35:00,stop_leader_short,False,2024-02
2024-02-16,NSE_NIFTY_BANK,NSE:PNB,NSE:AUBANK,large_cap,large_cap,97.28993650594097,129.47649351030543,130.8,131.5848,382,-299.79359999999616,53.2303740890016,581.9,583.25,85,114.75000000000193,52.641877076499995,105.8722511655016,-185.04359999999423,-290.91585116549584,2024-02-16 12:00:00,stop_leader_short,False,2024-02
2024-02-21,NSE_NIFTY_BANK,NSE:PNB,NSE:AUBANK,large_cap,large_cap,193.18850381581765,229.58454463872903,129.15,129.9249,387,-299.8863000000009,53.246833598737794,587.5,588.6,85,93.50000000000193,53.134145711,106.3809793097378,-206.38629999999898,-312.76727930973675,2024-02-21 11:40:00,stop_leader_short,False,2024-02
2024-02-22,NSE_NIFTY_BANK,NSE:AUBANK,NSE:PNB,large_cap,large_cap,98.28836182956269,26.06692488150042,584.75,588.2585,85,-298.22250000000224,52.951414695834984,126.85,128.55,394,669.8000000000068,53.5477884056,106.49920310143499,371.57750000000453,265.07829689856953,2024-02-22 13:45:00,stop_leader_short,False,2024-02
2024-02-23,NSE_NIFTY_BANK,NSE:AUBANK,NSE:CANBK,large_cap,large_cap,189.83385334577883,95.51267628600036,606.3,600.05,82,512.5,52.62342850420001,113.48,113.38,440,-44.00000000000375,53.03925667039999,105.6626851746,468.49999999999625,362.8373148253962,2024-02-23 14:30:00,hard_time,False,2024-02
2024-02-28,NSE_NIFTY_BANK,NSE:KOTAKBANK,NSE:CANBK,large_cap,large_cap,236.61105287043793,323.76531992551304,338.6,339.5,147,-132.29999999999666,52.9563690642,107.83,107.18302,463,-299.55173999999965,52.86906303213355,105.82543209633354,-431.8517399999963,-537.6771720963299,2024-02-28 11:25:00,stop_laggard_long,False,2024-02
2024-03-01,NSE_NIFTY_BANK,NSE:SBIN,NSE:AUBANK,large_cap,large_cap,106.49595507615905,123.28743777040407,755.95,760.4857000000001,66,-299.3562000000013,53.1527107712172,571.3,573.8,87,217.5,52.964556922199996,106.1172676934172,-81.85620000000131,-187.9734676934185,2024-03-01 12:25:00,stop_leader_short,False,2024-03
2024-03-05,NSE_NIFTY_BANK,NSE:SBIN,NSE:AUBANK,large_cap,large_cap,380.3711795544118,423.50415715544653,782.2,781.25,63,59.850000000002865,52.348666274100005,576.9,573.4386,86,-297.68040000000224,52.5387828861576,104.8874491602576,-237.83039999999937,-342.71784916025695,2024-03-05 12:10:00,stop_laggard_long,False,2024-03
2024-03-06,NSE_NIFTY_BANK,NSE:SBIN,NSE:YESBANK,large_cap,large_cap,353.9754445771159,369.3900338161171,787.05,784.05,63,189.0,52.61898389579999,23.75,23.607499999999998,2105,-299.9625000000039,52.941559677724996,105.560543573525,-110.9625000000039,-216.5230435735289,2024-03-06 11:30:00,stop_laggard_long,False,2024-03
2024-03-07,NSE_NIFTY_BANK,NSE:YESBANK,NSE:SBIN,large_cap,large_cap,168.3517867399842,115.82346574764202,24.05,24.0,2079,103.95000000000148,53.09674170569999,786.75,790.9,63,261.44999999999857,52.846238081699994,105.94297978739999,365.40000000000003,259.4570202126,2024-03-07 14:30:00,hard_time,False,2024-03
2024-03-13,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:YESBANK,large_cap,large_cap,121.43812501660744,164.5093610400017,141.25,141.1,353,52.95000000000201,52.97082138729999,21.6,21.4704,2314,-299.89439999999985,52.929540441273595,105.90036182857358,-246.94439999999784,-352.84476182857145,2024-03-13 11:10:00,stop_laggard_long,False,2024-03
2024-03-14,NSE_NIFTY_BANK,NSE:YESBANK,NSE:ICICIBANK,large_cap,large_cap,528.140192698665,573.1370989127571,22.25,22.3835,2247,-299.9745000000034,53.26249410314699,1087.4,1092.0,45,206.9999999999959,52.139350638,105.40184474114699,-92.97450000000748,-198.37634474115447,2024-03-14 11:10:00,stop_leader_short,False,2024-03
2024-03-15,NSE_NIFTY_BANK,NSE:ICICIBANK,NSE:YESBANK,large_cap,large_cap,291.17395317282524,70.73479063456456,1080.4,1075.05,46,246.10000000000628,52.716347884200005,23.15,23.55,2159,863.6000000000046,53.674165371799994,106.39051325599999,1109.7000000000107,1003.3094867440108,2024-03-15 14:30:00,hard_time,False,2024-03
2024-03-18,NSE_NIFTY_BANK,NSE:ICICIBANK,NSE:YESBANK,large_cap,large_cap,178.9826258932403,155.2448061674283,1074.05,1080.4943,46,-296.43780000000515,52.634529183146796,23.4,23.65,2136,534.0,53.46440531279998,106.09893449594678,237.56219999999485,131.46326550404808,2024-03-18 12:05:00,stop_leader_short,False,2024-03
2024-03-20,NSE_NIFTY_BANK,NSE:YESBANK,NSE:UNIONBANK,large_cap,large_cap,280.7962382213558,205.08046970519777,23.2,23.0,2155,430.99999999999847,52.954722766,141.15,141.0,354,-53.10000000000201,53.07157482659999,106.0262975926,377.89999999999645,271.8737024073964,2024-03-20 14:30:00,hard_time,False,2024-03
2024-03-26,NSE_NIFTY_BANK,NSE:KOTAKBANK,NSE:YESBANK,large_cap,large_cap,136.85445731150602,71.69864994606812,353.3,351.1,141,310.1999999999984,52.81357848240001,23.65,23.6,2114,-105.69999999999399,53.06865841899999,105.8822369014,204.5000000000044,98.6177630986044,2024-03-26 14:30:00,hard_time,False,2024-03
2024-04-01,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:IDFCFIRSTB,large_cap,large_cap,92.77667329357308,17.4804193213407,152.3,152.55,328,-82.0,53.1266910648,76.25,76.9,655,425.75000000000375,53.3538954295,106.4805864943,343.75000000000375,237.26941350570377,2024-04-01 14:30:00,hard_time,False,2024-04
2024-04-02,NSE_NIFTY_BANK,NSE:IDFCFIRSTB,NSE:UNIONBANK,large_cap,large_cap,180.72949609951428,179.63752899009089,78.9,79.3734,633,-299.66219999999873,53.20704313345321,152.85,153.95,327,359.6999999999981,53.3521299816,106.55917311505321,60.03779999999938,-46.521373115053834,2024-04-02 12:25:00,stop_leader_short,False,2024-04
2024-04-03,NSE_NIFTY_BANK,NSE:AXISBANK,NSE:UNIONBANK,large_cap,large_cap,182.26765456574424,226.61419400030968,1055.0,1061.33,47,-297.5099999999966,52.824905519059996,152.25,152.5,328,82.0,53.127300948,105.95220646706,-215.50999999999658,-321.4622064670566,2024-04-03 12:15:00,stop_leader_short,False,2024-04
2024-04-04,NSE_NIFTY_BANK,NSE:IDFCFIRSTB,NSE:PNB,large_cap,large_cap,179.59351433229241,197.59840028817032,79.9,79.6,625,187.5000000000071,52.995160625000004,136.2,135.38279999999997,367,-299.9124000000051,52.932717331965584,105.92787795696559,-112.412399999998,-218.34027795696358,2024-04-04 11:45:00,stop_laggard_long,False,2024-04
2024-04-05,NSE_NIFTY_BANK,NSE:PNB,NSE:AXISBANK,large_cap,large_cap,187.02119171472685,112.04976247363052,136.95,136.2,365,273.75,53.01115784849999,1054.9,1057.85,47,138.64999999999145,52.7834687455,105.794626594,412.39999999999145,306.6053734059915,2024-04-05 14:30:00,hard_time,False,2024-04
2024-04-08,NSE_NIFTY_BANK,NSE:AXISBANK,NSE:AUBANK,large_cap,large_cap,102.2457377079078,153.12757371607643,1072.3,1078.7338,46,-295.9548000000009,52.54876927804878,633.8,634.45,78,50.700000000007094,52.574118440999996,105.12288771904878,-245.2547999999938,-350.37768771904257,2024-04-08 12:30:00,stop_leader_short,False,2024-04
2024-04-09,NSE_NIFTY_BANK,NSE:AUBANK,NSE:BANKBARODA,large_cap,large_cap,133.04543117742762,118.07838887427424,641.95,637.2,77,365.75,52.3808273373,261.2,259.6328,191,-299.33520000000266,52.830845037108794,105.21167237440879,66.41479999999734,-38.79687237441145,2024-04-09 12:35:00,stop_laggard_long,False,2024-04
2024-04-10,NSE_NIFTY_BANK,NSE:BANKBARODA,NSE:AUBANK,large_cap,large_cap,143.79518875459962,163.9457618743001,261.05,262.6163,191,-299.1633000000024,53.11846007619981,632.75,635.2,79,193.5500000000036,53.2511932783,106.3696533544998,-105.61329999999879,-211.9829533544986,2024-04-10 14:10:00,stop_leader_short,False,2024-04
2024-04-15,NSE_NIFTY_BANK,NSE:AUBANK,NSE:AXISBANK,large_cap,large_cap,111.89612848607754,139.3141937304454,627.2,628.55,79,-106.64999999999281,52.70600217549999,1063.75,1062.95,47,-37.59999999999786,53.1124975894,105.8184997649,-144.24999999999068,-250.06849976489067,2024-04-15 14:30:00,hard_time,False,2024-04
2024-04-18,NSE_NIFTY_BANK,NSE:CANBK,NSE:ICICIBANK,large_cap,large_cap,95.08388339504404,119.76036909799093,114.88,114.48,435,173.9999999999963,53.03836686959999,1066.6,1060.2004,46,-294.38159999999834,51.95656471867039,104.99493158827039,-120.38160000000204,-225.37653158827243,2024-04-18 13:25:00,stop_laggard_long,False,2024-04
2024-04-22,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:AUBANK,large_cap,large_cap,519.1828843370638,565.7221560579607,143.2,144.05919999999998,349,-299.8607999999955,53.24230590188479,609.8,610.75,81,76.95000000000368,52.5456795573,105.7879854591848,-222.9107999999918,-328.69878545917663,2024-04-22 14:10:00,stop_leader_short,False,2024-04
2024-04-25,NSE_NIFTY_BANK,NSE:PNB,NSE:INDUSINDBK,large_cap,large_cap,115.74221314958555,152.5038728239303,134.75,135.5585,371,-299.9535000000035,53.258765411621006,1478.95,1482.5,33,117.1499999999985,51.94605235709999,105.204817768721,-182.803500000005,-288.008317768726,2024-04-25 11:15:00,stop_leader_short,False,2024-04
2024-04-26,NSE_NIFTY_BANK,NSE:PNB,NSE:KOTAKBANK,large_cap,large_cap,84.66187027906136,152.20089094878375,136.7,136.9,365,-73.00000000000622,53.06029878399998,326.3,324.3422,153,-299.5434000000031,52.867591072779604,105.92788985677959,-372.54340000000934,-478.4712898567889,2024-04-26 12:10:00,stop_laggard_long,False,2024-04
2024-04-29,NSE_NIFTY_BANK,NSE:KOTAKBANK,NSE:YESBANK,large_cap,large_cap,182.77809147374424,215.27950310558987,327.3,327.0,152,45.60000000000173,52.855255761599985,27.5,27.335,1818,-299.96999999999844,52.94288338217999,105.79813914377998,-254.3699999999967,-360.16813914377667,2024-04-29 13:05:00,stop_laggard_long,False,2024-04
2024-04-30,NSE_NIFTY_BANK,NSE:KOTAKBANK,NSE:YESBANK,large_cap,large_cap,287.48227912165805,247.79869641443963,327.9,327.2,152,106.39999999999827,52.926562731199986,26.4,26.5,1893,189.30000000000268,53.23566041819999,106.16222314939998,295.70000000000095,189.53777685060098,2024-04-30 14:30:00,hard_time,False,2024-04
2024-05-03,NSE_NIFTY_BANK,NSE:KOTAKBANK,NSE:PNB,large_cap,large_cap,85.34012909804045,103.17932016173481,313.5,312.2,159,206.7000000000018,52.8903537378,136.6,135.7804,366,-299.97360000000305,52.94351876031838,105.83387249811838,-93.27360000000124,-199.10747249811962,2024-05-03 11:35:00,stop_laggard_long,False,2024-05
2024-05-06,NSE_NIFTY_BANK,NSE:KOTAKBANK,NSE:AUBANK,large_cap,large_cap,180.54113303334617,234.2180108457359,326.3,326.1,153,30.59999999999826,53.0468249832,647.0,643.118,77,-298.913999999996,52.756505794916,105.80333077811599,-268.31399999999775,-374.11733077811374,2024-05-06 11:45:00,stop_laggard_long,False,2024-05
2024-05-07,NSE_NIFTY_BANK,NSE:AXISBANK,NSE:PNB,large_cap,large_cap,146.2227450925291,189.700366957124,1130.55,1128.85,44,74.800000000002,52.8372115216,124.3,123.5542,402,-299.8116000000011,52.914926744090394,105.75213826569039,-225.01159999999908,-330.7637382656895,2024-05-07 11:15:00,stop_laggard_long,False,2024-05
2024-05-10,NSE_NIFTY_BANK,NSE:CANBK,NSE:SBIN,large_cap,large_cap,112.42996879298306,157.5398569491504,107.18,107.82308,466,-299.6752799999989,53.209365575603684,821.0,822.05,60,62.99999999999727,52.394527698,105.60389327360369,-236.67528000000164,-342.27917327360535,2024-05-10 11:15:00,stop_leader_short,False,2024-05
2024-05-14,NSE_NIFTY_BANK,NSE:CANBK,NSE:AXISBANK,large_cap,large_cap,241.0719647245163,306.52387984177466,109.63,110.28778,456,-299.9476800000011,53.25773203139807,1122.85,1122.35,44,-22.0,52.494541052799995,105.75227308419807,-321.9476800000011,-427.6999530841992,2024-05-14 11:20:00,stop_leader_short,False,2024-05
2024-05-15,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:SBIN,large_cap,large_cap,331.5394839827146,261.28758863113165,136.15,135.0,367,422.0500000000021,52.92772594230001,822.5,821.4,60,-66.00000000000136,52.40743940399999,105.33516534629999,356.05000000000075,250.71483465370076,2024-05-15 14:30:00,hard_time,False,2024-05
2024-05-16,NSE_NIFTY_BANK,NSE:KOTAKBANK,NSE:SBIN,large_cap,large_cap,164.09413330609746,214.24552016789278,332.1,331.8,150,45.000000000001705,52.92501650999999,814.5,809.6129999999999,61,-298.1070000000035,52.61407519555799,105.53909170555798,-253.1070000000018,-358.6460917055598,2024-05-16 11:05:00,stop_laggard_long,False,2024-05
2024-05-23,NSE_NIFTY_BANK,NSE:AXISBANK,NSE:YESBANK,large_cap,large_cap,224.68916518650016,243.5467803023017,1151.4,1158.3084000000001,43,-297.06120000000124,52.74521805444721,23.0,23.15,2173,325.9499999999969,53.32734723369998,106.07256528814719,28.888799999995683,-77.1837652881515,2024-05-23 11:50:00,stop_leader_short,False,2024-05
2024-05-30,NSE_NIFTY_BANK,NSE:KOTAKBANK,NSE:YESBANK,large_cap,large_cap,115.76135351736517,163.8883941822511,340.8,340.4,146,58.40000000000498,52.857514011199996,22.75,22.6135,2197,-299.89050000000356,52.92885211495699,105.78636612615699,-241.49049999999858,-347.2768661261556,2024-05-30 11:20:00,stop_laggard_long,False,2024-05
2024-05-31,NSE_NIFTY_BANK,NSE:YESBANK,NSE:KOTAKBANK,large_cap,large_cap,82.18200066739013,173.94931463263984,22.5,22.635,2222,-299.9700000000035,53.26169509781999,334.8,333.7,149,-163.9000000000034,52.913462738999996,106.17515783681998,-463.8700000000069,-570.0451578368269,2024-05-31 11:35:00,stop_leader_short,False,2024-05
2024-06-03,NSE_NIFTY_BANK,NSE:KOTAKBANK,NSE:YESBANK,large_cap,large_cap,360.4605209905587,338.19705460830573,342.6,344.65560000000005,145,-298.0620000000039,52.92291683917199,23.4,23.6,2136,427.20000000000607,53.39590315199999,106.31881999117198,129.1380000000022,22.819180008830216,2024-06-03 11:45:00,stop_leader_short,False,2024-06
2024-06-04,NSE_NIFTY_BANK,NSE:IDFCFIRSTB,NSE:UNIONBANK,large_cap,large_cap,693.488542912205,650.2238984665121,74.1,73.35,674,505.5,52.86742410779998,146.25,145.3725,341,-299.2274999999992,52.81183664113499,105.67926074893496,206.27250000000078,100.59323925106581,2024-06-04 11:05:00,stop_laggard_long,False,2024-06
2024-06-06,NSE_NIFTY_BANK,NSE:PNB,NSE:AUBANK,large_cap,large_cap,218.12366737739785,46.55518511339385,125.5,122.55,398,1174.100000000001,52.591623803400005,667.35,663.3459,74,-296.30339999999956,52.29575074821959,104.88737455161959,877.7966000000015,772.9092254483819,2024-06-06 13:05:00,stop_laggard_long,False,2024-06
2024-06-07,NSE_NIFTY_BANK,NSE:SBIN,NSE:CANBK,large_cap,large_cap,82.24531613421404,136.79701948992485,820.9,825.8254,60,-295.52399999999807,52.472277834743984,115.48,115.48,432,0.0,53.02088485632,105.49316269106399,-295.52399999999807,-401.017162691062,2024-06-07 11:50:00,stop_leader_short,False,2024-06
2024-06-10,NSE_NIFTY_BANK,NSE:ICICIBANK,NSE:HDFCBANK,large_cap,large_cap,118.02282156731403,147.07475987484787,1124.25,1130.9955,44,-296.8019999999997,52.699195347612,783.6,786.0,63,151.19999999999857,52.564608028799995,105.263803376412,-145.6020000000011,-250.8658033764131,2024-06-10 13:55:00,stop_leader_short,False,2024-06
2024-06-14,NSE_NIFTY_BANK,NSE:HDFCBANK,NSE:ICICIBANK,large_cap,large_cap,106.50037176069604,140.5867471845912,797.2,798.3,62,-68.19999999999436,52.559710925999994,1109.45,1107.2,45,-101.25,52.99621244550001,105.5559233715,-169.44999999999436,-275.00592337149436,2024-06-14 14:30:00,hard_time,False,2024-06
2024-06-19,NSE_NIFTY_BANK,NSE:ICICIBANK,NSE:BANKBARODA,large_cap,large_cap,181.8113279223299,198.77001888914725,1147.25,1142.8,43,191.35000000000196,52.34973984290001,279.2,277.52479999999997,179,-299.8608000000032,52.92361024531519,105.2733500882152,-108.51080000000127,-213.78415008821645,2024-06-19 11:55:00,stop_laggard_long,False,2024-06
2024-06-20,NSE_NIFTY_BANK,NSE:PNB,NSE:HDFCBANK,large_cap,large_cap,100.92844625914532,-6.322822803294104,129.18,128.24961240310077,387,360.0600000000027,52.98106751556,832.1,835.1,60,180.0,53.17740499199999,106.15847250755999,540.0600000000027,433.9015274924427,2024-06-20 14:30:00,t1_hard_time,True,2024-06
2024-06-25,NSE_NIFTY_BANK,NSE:HDFCBANK,NSE:UNIONBANK,large_cap,large_cap,266.41952894606135,310.2614138786586,849.2,848.2,58,58.0,52.32287557519999,137.51,136.68493999999998,363,-299.4967800000028,52.859362925887304,105.18223850108728,-241.4967800000028,-346.67901850109007,2024-06-25 11:30:00,stop_laggard_long,False,2024-06
2024-07-01,NSE_NIFTY_BANK,NSE:HDFCBANK,NSE:UNIONBANK,large_cap,large_cap,219.8948067155715,333.5559051320636,848.3,853.3897999999999,58,-295.20839999999816,52.41624092781039,132.16,131.46,378,-264.5999999999957,52.924630394160005,105.3408713219704,-559.8083999999939,-665.1492713219643,2024-07-01 13:40:00,stop_leader_short,False,2024-07
2024-07-03,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:HDFCBANK,large_cap,large_cap,108.94717023688384,182.99178492521827,132.75,132.95,376,-75.19999999999573,53.0808878992,894.7,889.3318,55,-295.2510000000001,52.110008539094004,105.190896438294,-370.4509999999958,-475.6418964382898,2024-07-03 12:20:00,stop_laggard_long,False,2024-07
2024-07-05,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:HDFCBANK,large_cap,large_cap,271.8532833299214,233.01215604844106,133.2,131.91,375,483.74999999999704,52.88360424749999,827.9,822.9326,60,-298.04399999999987,52.602956078136,105.48656032563599,185.70599999999718,80.21943967436118,2024-07-05 14:15:00,stop_laggard_long,False,2024-07
2024-07-08,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:YESBANK,large_cap,large_cap,224.82724928908792,249.8055308466274,130.99,130.55,381,167.63999999999913,52.97131591643999,26.26,26.10244,1904,-299.9942400000003,52.94716159497855,105.91847751141854,-132.35424000000114,-238.27271751141967,2024-07-08 11:55:00,stop_laggard_long,False,2024-07
2024-07-09,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:FEDERALBNK,large_cap,large_cap,515.1225806967096,459.33139150799997,136.59,136.06,366,193.98000000000042,53.0502893994,187.75,188.02,266,71.82000000000272,53.12449127692,106.17478067632,265.80000000000314,159.62521932368315,2024-07-09 14:30:00,hard_time,False,2024-07
2024-07-10,NSE_NIFTY_BANK,NSE:FEDERALBNK,NSE:UNIONBANK,large_cap,large_cap,98.55535219073897,147.36569918479935,186.65,187.7699,267,-299.0133000000003,53.091826565299804,134.52,134.7,371,66.77999999999199,53.08450655172,106.1763331170198,-232.2333000000083,-338.4096331170281,2024-07-10 12:45:00,stop_leader_short,False,2024-07
2024-07-12,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:FEDERALBNK,large_cap,large_cap,175.03071725803122,-23.457822898207414,133.94,132.46029490616624,373,551.9300000000014,52.86509703786,194.48,196.23089494163423,257,449.98000000000366,53.40940905619999,106.27450609405999,1001.9100000000051,895.635493905945,2024-07-12 14:30:00,t1_hard_time,True,2024-07
2024-07-15,NSE_NIFTY_BANK,NSE:BANKBARODA,NSE:FEDERALBNK,large_cap,large_cap,168.65361444172834,170.08749763660958,255.3,256.8318,195,-298.70099999999525,53.036375595605996,194.35,195.43,257,277.56000000000324,53.26330928476,106.29968488036599,-21.140999999992005,-127.44068488035799,2024-07-15 13:45:00,stop_leader_short,False,2024-07
2024-07-18,NSE_NIFTY_BANK,NSE:FEDERALBNK,NSE:BANKBARODA,large_cap,large_cap,99.6276765284898,167.967818252025,195.97,197.14582,255,-299.8340999999968,53.2375651369446,256.5,256.25,194,-48.5,52.855479740999996,106.0930448779446,-348.3340999999968,-454.4271448779414,2024-07-18 12:10:00,stop_leader_short,False,2024-07
2024-07-22,NSE_NIFTY_BANK,NSE:BANKBARODA,NSE:ICICIBANK,large_cap,large_cap,185.13732608162024,227.5947265751177,254.0,255.524,196,-298.7040000000002,53.03690826582399,1238.0,1240.7,40,108.00000000000182,52.699722087999994,105.73663035382398,-190.70399999999836,-296.44063035382237,2024-07-22 11:40:00,stop_leader_short,False,2024-07
2024-07-23,NSE_NIFTY_BANK,NSE:BANKBARODA,NSE:FEDERALBNK,large_cap,large_cap,116.15979824390332,139.7356736371147,253.2,252.3,197,177.29999999999552,52.938772400999994,199.13,197.93522,251,-299.88978000000213,52.928725039329315,105.86749744032932,-122.58978000000661,-228.45727744033593,2024-07-23 11:15:00,stop_laggard_long,False,2024-07
2024-07-26,NSE_NIFTY_BANK,NSE:FEDERALBNK,NSE:BANKBARODA,large_cap,large_cap,92.05753595997513,118.22776735459506,197.35,198.5341,253,-299.5773000000002,53.1919685662838,246.75,247.55,202,161.6000000000023,53.0779211316,106.2698896978838,-137.9772999999979,-244.2471896978817,2024-07-26 13:15:00,stop_leader_short,False,2024-07
2024-07-30,NSE_NIFTY_BANK,NSE:IDFCFIRSTB,NSE:FEDERALBNK,large_cap,large_cap,102.3846136743245,74.9621594144756,76.0,75.75,657,164.25,52.99911284849998,201.91,201.71,247,-49.39999999999719,52.97263016083999,105.97174300933997,114.85000000000281,8.878256990662834,2024-07-30 14:30:00,hard_time,False,2024-07
2024-07-31,NSE_NIFTY_BANK,NSE:AXISBANK,NSE:FEDERALBNK,large_cap,large_cap,148.4579443251133,181.49603361373167,1159.7,1166.6582,43,-299.20260000000144,53.12543805605559,199.54,200.02,250,120.00000000000455,53.09534534,106.2207833960556,-179.2025999999969,-285.4233833960525,2024-07-31 12:25:00,stop_leader_short,False,2024-07
2024-08-02,NSE_NIFTY_BANK,NSE:FEDERALBNK,NSE:AXISBANK,large_cap,large_cap,115.97851146200267,80.52285875853605,199.5,199.26,250,60.000000000002274,52.982464140000005,1162.7,1165.0,43,98.89999999999804,53.1998900866,106.18235422660001,158.90000000000032,52.71764577340031,2024-08-02 14:30:00,hard_time,False,2024-08
2024-08-05,NSE_NIFTY_BANK,NSE:FEDERALBNK,NSE:BANKBARODA,large_cap,large_cap,161.88771254850408,152.8711034437902,192.49,191.22,259,328.9300000000027,52.84778353134,233.85,232.4469,213,-298.8602999999989,52.74702807101819,105.59481160235819,30.069700000003763,-75.52511160235443,2024-08-05 11:20:00,stop_laggard_long,False,2024-08
2024-08-06,NSE_NIFTY_BANK,NSE:BANKBARODA,NSE:FEDERALBNK,large_cap,large_cap,122.44065923044056,126.2392382102695,243.35,241.9,205,297.24999999999767,52.894973607500006,192.99,191.83206,259,-299.9064599999991,52.93166895803724,105.82664256553724,-2.6564600000014025,-108.48310256553864,2024-08-06 13:20:00,stop_laggard_long,False,2024-08
2024-08-08,NSE_NIFTY_BANK,NSE:FEDERALBNK,NSE:AXISBANK,large_cap,large_cap,111.63797971816436,3.6996526073829195,194.32,193.88046692607003,257,112.95999999999941,53.029484333119996,1128.2,1137.8500000000001,44,424.599999999999,53.03117891720001,106.06066325032,537.5599999999984,431.4993367496784,2024-08-08 14:30:00,t1_hard_time,True,2024-08
2024-08-14,NSE_NIFTY_BANK,NSE:FEDERALBNK,NSE:UNIONBANK,large_cap,large_cap,85.66456189714633,182.83098689689692,201.8,202.56,247,-187.71999999999775,53.05454534952,118.5,117.789,421,-299.3309999999994,52.830103762614,105.884649112134,-487.05099999999715,-592.9356491121312,2024-08-14 11:05:00,stop_laggard_long,False,2024-08
2024-08-19,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:FEDERALBNK,large_cap,large_cap,228.6717400576299,218.14006204064262,120.14,120.2,416,-24.960000000000946,53.12799150463999,203.33,203.65,245,78.39999999999833,52.995169400600005,106.12316090524,53.43999999999738,-52.683160905242616,2024-08-19 14:30:00,hard_time,False,2024-08
2024-08-20,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:FEDERALBNK,large_cap,large_cap,246.58408978026847,275.2466805627773,124.41,125.15646,401,-299.3304599999996,53.148140460746745,203.18,203.84,246,162.35999999999916,53.225905649519994,106.37404611026673,-136.97046000000046,-243.3445061102672,2024-08-20 12:45:00,stop_leader_short,False,2024-08
2024-08-22,NSE_NIFTY_BANK,NSE:UNIONBANK,NSE:KOTAKBANK,large_cap,large_cap,80.05605875970988,137.5485230064244,125.92,126.67552,397,-299.94144000000165,53.25662407734463,361.4,361.5,138,13.800000000003138,53.01468684119999,106.27131091854463,-286.1414399999985,-392.4127509185431,2024-08-22 11:05:00,stop_leader_short,False,2024-08
