T1_entry_date,symbol,cap_segment,side,entry_hhmm,entry_ts,entry_price,intraday_ret_pct,vol_mean_0930_1200,vol_mean_1330_1430,vol_decline_ratio,vol_util_pct_rank,intraday_high_at_entry,hard_sl,t1_target,t2_target,stop_distance,hit_t1,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2023-11-06,NSE:ASHOKA,mid_cap,SHORT,14:30,2023-11-06 14:30:00,137.6999969482422,1.6611337661743164,18448.966796875,8341.6923828125,0.4521495688433602,17.26618705035971,138.8000030517578,139.4940030670166,135.90599082946778,134.11198471069338,1.794006118774405,False,2023-11-06 15:10:00,137.89999389648438,time_stop_1510,557,-111.39830017089844,74.42119841750156,-185.8194985884
2023-12-21,NSE:ASHOKA,mid_cap,SHORT,14:30,2023-12-21 14:30:00,137.1999969482422,2.3880600929260254,25797.193359375,15020.384765625,0.5822487956879393,30.939226519337016,137.35000610351562,138.8463969116211,135.55359698486328,133.90719702148436,1.6463999633789115,False,2023-12-21 15:10:00,137.39999389648438,time_stop_1510,607,-121.39814758300781,76.7570675910762,-198.155215174084
2024-03-22,NSE:ASHOKA,mid_cap,SHORT,14:30,2024-03-22 14:30:00,165.0500030517578,2.5473833084106445,11233.2578125,5291.23095703125,0.47103262876628205,14.552736982643525,166.0,167.0306030883789,163.06940301513671,161.08880297851562,1.980600036621098,True,2024-03-22 15:10:00,163.05970303344725,time_stop_1510,504,1003.1112092285167,87.98751333486004,915.1236958936566
2023-04-20,NSE:ASIANENE,small_cap,SHORT,14:30,2023-04-20 14:30:00,94.44999694824219,2.7188658714294434,543.2903442382812,294.76922607421875,0.5425629761329537,7.885906040268456,94.80000305175781,95.5833969116211,93.31659698486328,92.18319702148438,1.1333999633789062,False,2023-04-20 15:10:00,95.5833969116211,stop,882,-999.6587677001953,76.82496022266574,-1076.4837279228611
2023-06-13,NSE:ASIANENE,small_cap,SHORT,14:30,2023-06-13 14:30:00,113.5,3.088104724884033,551.7000122070312,195.46153259277344,0.35428952015216636,2.321981424148607,114.0,114.862,112.138,110.77600000000001,1.3619999999999948,False,2023-06-13 14:45:00,114.862,stop,734,-999.7079999999962,76.82641922544798,-1076.5344192254443
2023-11-16,NSE:ASIANENE,small_cap,SHORT,14:30,2023-11-16 14:30:00,186.5,2.27583646774292,477.9677429199219,96.84615325927734,0.20262068872606498,24.785100286532952,186.60000610351562,188.738,184.262,182.024,2.2379999999999995,False,2023-11-16 14:40:00,188.738,stop,446,-998.1479999999998,76.78018851208799,-1074.9281885120877
2024-01-01,NSE:ASIANENE,small_cap,SHORT,14:30,2024-01-01 14:30:00,271.29998779296875,2.2615909576416016,822.774169921875,301.5384521484375,0.36648993511435773,3.0013642564802185,280.70001220703125,282.10351226806637,260.49646331787113,249.69293884277351,10.803524475097618,False,2024-01-01 15:10:00,273.0,time_stop_1510,92,-156.401123046875,26.593269573270998,-182.994392620146
2024-04-03,NSE:ASIANENE,small_cap,SHORT,14:30,2024-04-03 14:30:00,280.75,2.0352602005004883,288.2903137207031,143.15383911132812,0.49656139071677646,2.941176470588235,284.3999938964844,285.82199386596676,275.67800613403324,270.6060122680665,5.0719938659667605,False,2024-04-03 15:10:00,279.79998779296875,time_stop_1510,197,187.15240478515625,58.7028732467091,128.44953153844716
2024-10-23,NSE:ASIANENE,small_cap,SHORT,14:30,2024-10-23 14:30:00,344.1000061035156,3.023958206176758,871.5806274414062,338.9230651855469,0.3888602551670777,5.6878306878306875,349.0,350.74499999999995,337.4550122070313,330.810018310547,6.644993896484323,False,2024-10-23 15:10:00,344.1499938964844,time_stop_1510,150,-7.4981689453125,54.860202126416006,-62.358371071728506
2024-07-25,NSE:ASKAUTOLTD,mid_cap,SHORT,14:30,2024-07-25 14:30:00,394.5,1.6883611679077148,1277.741943359375,661.0,0.5173188556854696,10.880829015544041,397.1499938964844,399.234,389.766,385.03200000000004,4.7339999999999804,False,2024-07-25 15:10:00,393.5,time_stop_1510,211,211.0,76.72015080800001,134.27984919199997
2024-07-24,NSE:ASTEC,small_cap,SHORT,14:30,2024-07-24 14:30:00,1273.800048828125,2.416086196899414,268.2257995605469,155.61538696289062,0.580165618735581,8.300907911802852,1278.699951171875,1289.0856494140626,1258.5144482421874,1243.2288476562499,15.285600585937573,False,2024-07-24 15:10:00,1271.050048828125,time_stop_1510,65,178.75,76.5653214676123,102.1846785323877
2023-09-13,NSE:ASTRAMICRO,mid_cap,SHORT,14:30,2023-09-13 14:30:00,403.3500061035156,1.727616786956787,8718.0966796875,3335.6923828125,0.3826170442207195,25.834542815674894,407.95001220703125,409.9897622680664,396.71024993896486,390.0704937744141,6.639756164550761,False,2023-09-13 15:10:00,399.79998779296875,time_stop_1510,150,532.5027465820312,64.07838415060729,468.42436243142396
2024-12-31,NSE:ASTRAMICRO,mid_cap,SHORT,14:30,2024-12-31 14:30:00,764.25,2.0360469818115234,1388.774169921875,457.4615478515625,0.3293995220816188,18.157894736842106,765.9500122070312,773.421,755.079,745.9079999999999,9.17100000000005,False,2024-12-31 15:10:00,768.0999755859375,time_stop_1510,109,-419.6473388671875,76.7852794875237,-496.43261835471117
2024-05-10,NSE:ATUL,mid_cap,SHORT,14:30,2024-05-10 14:30:00,5947.5,1.7092704772949219,507.7096862792969,269.69232177734375,0.5311939658936957,12.317880794701987,5974.0,6018.87,5876.13,5804.76,71.36999999999989,False,2024-05-10 15:10:00,5965.39990234375,time_stop_1510,14,-250.5986328125,76.76031303144335,-327.35894584394333
2024-11-14,NSE:ATUL,mid_cap,SHORT,14:30,2024-11-14 14:30:00,7302.89990234375,1.7683982849121094,529.3225708007812,153.53846740722656,0.29006597465690376,16.201859229747676,7380.0,7416.9,7188.8998046875,7074.899707031251,114.00009765624964,False,2024-11-14 15:10:00,7295.7998046875,time_stop_1510,8,56.80078125,62.068941018054694,-5.268159768054694
2023-08-21,NSE:ATULAUTO,small_cap,SHORT,14:30,2023-08-21 14:30:00,380.1000061035156,1.6853928565979004,1635.45166015625,1008.923095703125,0.6169079284231079,28.57142857142857,382.0,384.66120617675784,375.5388060302734,370.9776059570312,4.561200073242219,False,2023-08-21 15:10:00,377.45001220703125,time_stop_1510,219,580.3486633300781,76.69610651506608,503.6525568150121
2024-04-03,NSE:ATULAUTO,small_cap,SHORT,14:30,2024-04-03 14:30:00,510.54998779296875,2.109992504119873,1555.741943359375,769.923095703125,0.49489126329049127,22.32620320855615,514.0,516.6765876464843,504.42338793945316,498.2967880859376,6.126599853515586,False,2024-04-03 15:10:00,509.0,time_stop_1510,163,252.64801025390625,76.71029975803502,175.93771049587122
2024-07-24,NSE:ATULAUTO,small_cap,SHORT,14:30,2024-07-24 14:30:00,725.0,2.691221237182617,1274.3226318359375,535.923095703125,0.4205552678060907,2.3346303501945527,738.0,741.6899999999999,708.3100000000001,691.6200000000001,16.68999999999994,False,2024-07-24 15:10:00,718.0,time_stop_1510,59,413.0,45.28774262200001,367.712257378
2024-12-31,NSE:ATULAUTO,small_cap,SHORT,14:30,2024-12-31 14:30:00,577.9500122070312,1.6354560852050781,611.5484008789062,296.9230651855469,0.4855266807317531,27.89473684210526,579.0,584.8854123535157,571.0146120605468,564.0792119140624,6.935400146484426,False,2024-12-31 15:10:00,580.6500244140625,time_stop_1510,144,-388.8017578125,76.75536593258008,-465.55712374508005
2023-06-01,NSE:AURIONPRO,mid_cap,SHORT,14:30,2023-06-01 14:30:00,389.5,1.8300652503967285,1795.0322265625,257.6666564941406,0.14354430671563717,0.7849293563579277,394.0,395.96999999999997,383.03000000000003,376.56000000000006,6.46999999999997,False,2023-06-01 15:10:00,385.1499938964844,time_stop_1510,154,669.9009399414062,63.46835192050304,606.4325880209033
2023-09-13,NSE:AURIONPRO,mid_cap,SHORT,14:30,2023-09-13 14:30:00,590.0,3.056764602661133,235.2903289794922,14.5,0.06162599229169259,4.934687953555878,599.5,602.4975,577.5025,565.0050000000001,12.497499999999945,True,2023-09-13 15:05:00,583.75125,breakeven_trail,80,499.8999999999978,49.9540655406,449.9459344593978
2023-09-27,NSE:AURIONPRO,mid_cap,SHORT,14:30,2023-09-27 14:30:00,619.5,2.295243740081787,97.14286041259766,30.727272033691406,0.3163101426412871,1.0115606936416186,630.5,633.6524999999999,605.3475000000001,591.1950000000002,14.152499999999918,False,2023-09-27 15:10:00,618.5,time_stop_1510,70,70.0,46.05934396000001,23.940656039999993
2023-10-12,NSE:AURIONPRO,mid_cap,SHORT,14:30,2023-10-12 14:30:00,702.5,2.9304027557373047,149.22579956054688,28.363636016845703,0.19007193193384392,10.441176470588236,707.5,711.0374999999999,693.9625000000001,685.4250000000002,8.537499999999909,False,2023-10-12 15:10:00,701.5,time_stop_1510,117,117.0,76.354998808,40.645001191999995
2023-10-18,NSE:AURIONPRO,mid_cap,SHORT,14:30,2023-10-18 14:30:00,737.25,1.6896605491638184,214.1290283203125,103.53845977783203,0.48353303888789123,8.235294117647058,749.5,753.2475,721.2525,705.2550000000001,15.997499999999945,False,2023-10-18 15:10:00,732.0,time_stop_1510,62,325.5,48.44343746099999,277.056562539
2024-03-27,NSE:AURIONPRO,mid_cap,SHORT,14:30,2024-03-27 14:30:00,1067.5,1.6666650772094727,184.5806427001953,51.07692337036133,0.2767187426761912,9.212283044058744,1086.5,1091.9325,1043.0675,1018.6350000000002,24.43249999999989,False,2024-03-27 15:10:00,1062.0,time_stop_1510,40,220.0,45.28936308,174.71063692
2024-07-25,NSE:AURIONPRO,mid_cap,SHORT,14:30,2024-07-25 14:30:00,1649.050048828125,2.7445554733276367,145.5806427001953,34.769229888916016,0.23883140810498268,32.12435233160622,1649.050048828125,1668.8386494140625,1629.2614482421875,1609.47284765625,19.788600585937502,False,2024-07-25 15:10:00,1649.050048828125,time_stop_1510,50,0.0,76.45513729624022,-76.45513729624022
2024-10-30,NSE:AURIONPRO,mid_cap,SHORT,14:30,2024-10-30 14:30:00,1580.0999755859375,3.005218505859375,323.6451721191406,32.69230651855469,0.1010128045615337,8.70712401055409,1580.0999755859375,1599.0611752929688,1561.1387758789062,1542.177576171875,18.961199707031255,False,2024-10-30 15:10:00,1580.0999755859375,time_stop_1510,52,0.0,76.35319849195508,-76.35319849195508
2024-11-25,NSE:AURIONPRO,mid_cap,SHORT,14:30,2024-11-25 14:30:00,1620.050048828125,1.5705347061157227,490.0,96.76923370361328,0.19748823204819038,23.973509933774835,1641.25,1649.4562499999997,1590.6438476562503,1561.2376464843755,29.406201171874727,False,2024-11-25 15:10:00,1641.5,time_stop_1510,34,-729.29833984375,58.84882420103417,-788.1471640447842
