T0_signal_date,symbol,bare_symbol,cap_segment,side,news_status,gap_pct,pdc,open_09_15,low_09_15,vol_09_15,adv_20d_cr,confirmation_ts,confirmation_hhmm,lower_wick_ratio,body_size_pct,entry_ts,entry_price,hard_sl,atr_proxy,t1_target,t2_target,hit_t1,exit_ts,exit_price,exit_reason,stop_distance,qty,realized_pnl,fee,net_pnl,_month
2024-04-15,NSE:ABFRL,ABFRL,mid_cap,LONG,uncovered,-1.816628788953965,233.95,229.6999969482422,227.75,296958.0,202.51338996524996,2024-04-15 09:20:00,09:20,1.0,0.48245880007743835,2024-04-15 09:25:00,229.0,227.18062500000002,0.7840002179145813,231.475,233.95,False,2024-04-15 09:30:00,227.18062500000002,stop,1.8193749999999795,549,-998.8368749999888,91.52024774110376,-1090.3571227410926,2024-04
2024-05-29,NSE:ABFRL,ABFRL,mid_cap,LONG,uncovered,-2.712160979877515,285.75,278.0,277.5,1345429.0,186.813758096,2024-05-29 09:20:00,09:20,0.5500030517578125,0.7079645991325378,2024-05-29 09:25:00,284.5,276.80625000000003,1.5620002746582031,285.125,285.75,True,2024-05-29 09:25:00,285.43992248062017,t2,7.693749999999966,129,121.25,39.083502283499996,82.1664977165,2024-05
2024-01-17,NSE:ABREL,ABREL,mid_cap,LONG,uncovered,-2.36052828353818,1434.0,1400.1500244140625,1400.0999755859375,5258.0,81.99619289600001,2024-01-17 09:25:00,09:25,2.311709403991699,0.27149784564971924,2024-01-17 09:30:00,1419.199951171875,1396.5997256469727,3.9226691722869873,1426.5999755859375,1434.0,False,2024-01-17 10:15:00,1409.75,time_stop,22.60022552490227,44,-415.7978515625,66.10038525743555,-481.89823681993556,2024-01
2024-04-15,NSE:ABREL,ABREL,mid_cap,LONG,uncovered,-1.6855352495793168,1797.65,1767.3499755859375,1714.550048828125,19160.0,84.896117657,2024-04-15 09:25:00,09:25,2.45461106300354,0.12723466753959656,2024-04-15 09:30:00,1731.3499755859375,1710.2636737060548,7.857320785522461,1764.4999877929688,1797.65,False,2024-04-15 09:30:00,1710.2636737060548,stop,21.08630187988274,47,-991.0561883544888,75.78744063939688,-1066.8436289938857,2024-04
2023-03-24,NSE:ABSLAMC,ABSLAMC,large_cap,LONG,uncovered,-2.346168082897226,355.9,347.54998779296875,346.0,14079.0,3.5694039907499997,2023-03-24 09:15:00,09:15,1.6315451860427856,0.2733454704284668,2023-03-24 09:20:00,348.5,345.135,0.9886682033538818,352.2,355.9,True,2023-03-24 10:00:00,350.3437710437711,breakeven_trail,3.365000000000009,297,547.5999999999983,110.3570585796,437.2429414203983,2023-03
2023-10-09,NSE:ABSLAMC,ABSLAMC,large_cap,LONG,uncovered,-2.500578982952576,433.9,423.04998779296875,423.0,5383.0,4.76799274425,2023-10-09 09:25:00,09:25,6.428459167480469,0.08219964802265167,2023-10-09 09:30:00,426.1499938964844,421.9425,0.9893347024917603,430.0249969482422,433.9,True,2023-10-09 10:15:00,430.1881871992023,time_stop,4.2074938964843795,237,957.0518127441393,107.95526534821212,849.0965473959271,2023-10
2023-10-27,NSE:ABSLAMC,ABSLAMC,large_cap,LONG,uncovered,-1.6092743874669448,444.3,437.1499938964844,433.95001220703125,9455.0,6.07486994875,2023-10-27 09:15:00,09:15,1.3616907596588135,0.5375743508338928,2023-10-27 09:20:00,439.5,432.8651371765137,1.4173344373703003,441.9,444.3,False,2023-10-27 09:25:00,432.8651371765137,stop,6.634862823486287,150,-995.2294235229431,69.42753497637585,-1064.656958499319,2023-10
2024-03-19,NSE:ABSLAMC,ABSLAMC,large_cap,LONG,uncovered,-1.78063299894308,474.55,466.1000061035156,465.0,38572.0,8.403707853,2024-03-19 09:15:00,09:15,0.6111186742782593,0.386180579662323,2024-03-19 09:20:00,467.8999938964844,463.83750000000003,1.1333341598510742,471.22499694824216,474.55,False,2024-03-19 09:20:00,463.83750000000003,stop,4.062493896484341,246,-999.3734985351479,87.75284108834225,-1087.1263396234901,2024-03
2024-04-15,NSE:ABSLAMC,ABSLAMC,large_cap,LONG,uncovered,-2.0064504523026274,495.9,485.95001220703125,481.04998779296875,10470.0,11.1944367685,2024-04-15 09:25:00,09:25,0.6470398306846619,0.17466478049755096,2024-04-15 09:30:00,487.5,479.8473628234864,1.8293335437774658,491.7,495.9,False,2024-04-15 10:15:00,485.8500061035156,time_stop,7.652637176513622,130,-214.49920654296875,67.2181294219281,-281.71733596489685,2024-04
2024-08-01,NSE:ABSLAMC,ABSLAMC,large_cap,LONG,uncovered,-1.6630121303561256,706.55,694.7999877929688,693.2999877929688,28695.0,31.399876067499996,2024-08-01 09:20:00,09:20,15.003663063049316,0.014277126640081406,2024-08-01 09:25:00,700.9500122070312,691.5667378234864,2.027338981628418,703.7500061035156,706.55,True,2024-08-01 09:35:00,702.3500091552734,breakeven_trail,9.383274383544858,106,148.39967651367067,79.06286138653454,69.33681512713613,2024-08
