variant,recalc_date,regime,quarter,session_date,T1_entry_date,symbol,bare_symbol,cap_segment,side,entry_ts,entry_price,day_high_so_far,hard_sl,t1_target,t2_target,stop_distance,hit_t1,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl,lane,exit_date,pct_drift
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:HDFCLIFE,HDFCLIFE,large_cap,SHORT,2026-04-02 09:30:00,559.55,568.6,567.9432499999999,553.9544999999999,548.3589999999999,8.393249999999966,False,2026-04-02 14:15:00,567.9432499999999,stop,119,-998.796749999996,70.8645996911305,-1069.6613496911266,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:VEDL,VEDL,large_cap,SHORT,2026-04-02 09:30:00,659.6,673.4,669.4939999999999,653.004,646.408,9.893999999999892,True,2026-04-02 10:40:00,656.3346534653466,t1_partial+be_trail,101,329.8000000000002,70.66513061639999,259.1348693836002,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:WIPRO,WIPRO,large_cap,SHORT,2026-04-02 09:30:00,190.09,190.73,191.9909,188.1891,186.2882,1.9009000000000071,False,2026-04-02 12:40:00,191.9909,stop,526,-999.8734000000038,82.74410554648041,-1082.6175055464842,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:BAJAJ-AUTO,BAJAJ-AUTO,unknown,SHORT,2026-04-02 09:30:00,8735.5,8835.5,8866.5325,8648.145,8560.789999999999,131.03249999999935,True,2026-04-02 13:00:00,8698.062142857143,t1_partial+be_trail,7,262.0649999999987,64.87892381860999,197.1860761813887,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:ALKEM,ALKEM,large_cap,SHORT,2026-04-02 09:30:00,5115.5,5216.5,5192.232499999999,5064.345,5013.19,76.73249999999916,False,2026-04-02 12:30:00,5192.232499999999,stop,13,-997.5224999999891,70.80430021963501,-1068.3268002196241,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:BANKINDIA,BANKINDIA,large_cap,SHORT,2026-04-02 09:30:00,136.72,139.5,138.77079999999998,135.3528,133.9856,2.050799999999981,True,2026-04-02 13:20:00,136.03780369609854,t1_partial+be_trail,487,332.2295999999992,70.6248252368624,261.6047747631368,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:HINDUNILVR,HINDUNILVR,large_cap,SHORT,2026-04-02 09:30:00,2038.8,2055.0,2065.2749999999996,2018.412,1998.024,26.47499999999968,False,2026-04-02 15:05:00,2065.2749999999996,stop,37,-979.5749999999882,74.03148533964999,-1053.6064853396383,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:RELIANCE,RELIANCE,large_cap,SHORT,2026-04-02 09:30:00,1351.4,1358.0,1364.9140000000002,1337.886,1324.372,13.514000000000124,True,2026-04-02 14:10:00,1344.7355616438356,t1_partial+be_trail,73,486.50400000000445,104.643726281776,381.8602737182284,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:CASTROLIND,CASTROLIND,mid_cap,SHORT,2026-04-02 09:30:00,174.56,174.97,176.3056,172.8144,171.0688,1.745599999999996,False,2026-04-02 12:55:00,176.3056,stop,572,-998.4831999999977,82.6946858744192,-1081.177885874417,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:ATGL,ATGL,large_cap,SHORT,2026-04-02 09:30:00,512.2,517.8,519.883,507.07800000000003,501.956,7.682999999999993,False,2026-04-02 14:10:00,519.883,stop,130,-998.789999999999,70.86428027074,-1069.654280270739,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:TRENT,TRENT,large_cap,SHORT,2026-04-02 09:30:00,3434.0,3473.3,3485.5099999999998,3399.66,3365.32,51.50999999999976,False,2026-04-02 13:20:00,3485.5099999999998,stop,19,-978.6899999999955,69.75665759014001,-1048.4466575901356,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:IGL,IGL,large_cap,SHORT,2026-04-02 09:30:00,145.19,147.0,147.36784999999998,143.7381,142.2862,2.177849999999978,True,2026-04-02 10:45:00,143.01056840958606,t1_partial+t2_full,459,1000.3590999999965,70.4065831676254,929.9525168323711,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:SHRIRAMFIN,SHRIRAMFIN,large_cap,SHORT,2026-04-02 09:30:00,871.6,880.4,884.674,862.884,854.168,13.073999999999955,False,2026-04-02 13:30:00,884.674,stop,76,-993.6239999999966,70.619817198544,-1064.2438171985407,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:SBILIFE,SBILIFE,large_cap,SHORT,2026-04-02 09:30:00,1751.5,1778.9,1777.7724999999998,1733.985,1716.47,26.27249999999981,True,2026-04-02 12:55:00,1742.7424999999998,t1_partial+be_trail,38,332.7850000000019,70.59734068828999,262.1876593117119,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:SBICARD,SBICARD,large_cap,SHORT,2026-04-02 09:30:00,620.4,631.9,629.7059999999999,614.196,607.992,9.305999999999926,False,2026-04-02 13:25:00,629.7059999999999,stop,107,-995.7419999999921,70.720044218852,-1066.462044218844,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:GODREJCP,GODREJCP,large_cap,SHORT,2026-04-02 09:30:00,972.9,992.0,987.4934999999999,963.1709999999999,953.442,14.593499999999949,False,2026-04-02 13:15:00,987.4934999999999,stop,68,-992.3579999999965,70.55990812974801,-1062.9179081297445,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:GUJGASLTD,GUJGASLTD,large_cap,SHORT,2026-04-02 09:30:00,304.15,310.8,308.7122499999999,301.1085,298.06699999999995,4.562249999999949,False,2026-04-02 11:55:00,308.7122499999999,stop,219,-999.1327499999888,70.88049972834648,-1070.0132497283353,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:TATASTEEL,TATASTEEL,large_cap,SHORT,2026-04-02 09:30:00,190.01,192.96,192.86014999999998,188.10989999999998,186.2098,2.850149999999985,True,2026-04-02 12:30:00,189.05995,t1_partial+be_trail,350,332.5175000000016,70.54059297239499,261.97690702760656,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:TIINDIA,TIINDIA,large_cap,SHORT,2026-04-02 09:30:00,2485.1,2541.5,2522.3765,2460.249,2435.3979999999997,37.27649999999994,False,2026-04-02 11:55:00,2522.3765,stop,26,-969.1889999999985,69.079468690934,-1038.2684686909324,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:IDFCFIRSTB,IDFCFIRSTB,large_cap,SHORT,2026-04-02 09:30:00,58.75,59.56,59.631249999999994,58.1625,57.574999999999996,0.8812499999999943,True,2026-04-02 12:40:00,58.45625000000001,t1_partial+be_trail,1134,333.1124999999992,70.666816863825,262.44568313617424,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:UNOMINDA,UNOMINDA,large_cap,SHORT,2026-04-02 09:30:00,1012.7,1031.0,1027.8905,1002.5730000000001,992.446,15.190499999999929,False,2026-04-02 14:00:00,1027.8905,stop,65,-987.3824999999954,70.32445981079499,-1057.7069598107903,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:PATANJALI,PATANJALI,large_cap,SHORT,2026-04-02 09:30:00,460.65,468.05,467.55974999999995,456.0435,451.43699999999995,6.909749999999974,False,2026-04-02 14:20:00,467.55974999999995,stop,144,-995.0039999999963,70.68512092282398,-1065.6891209228202,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:LT,LT,large_cap,SHORT,2026-04-02 09:30:00,3493.4,3539.3,3545.801,3458.466,3423.532,52.40099999999984,False,2026-04-02 13:20:00,3545.801,stop,19,-995.618999999997,70.714223669514,-1066.333223669511,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:VBL,VBL,large_cap,SHORT,2026-04-02 09:30:00,395.5,397.6,399.58799999999997,391.545,387.59,4.087999999999965,False,2026-04-02 10:30:00,399.58799999999997,stop,244,-997.4719999999916,81.50730322163199,-1078.9793032216235,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:HINDCOPPER,HINDCOPPER,large_cap,SHORT,2026-04-02 09:30:00,471.6,485.3,478.674,466.884,462.168,7.073999999999955,False,2026-04-02 12:15:00,478.674,stop,141,-997.4339999999937,70.800112263404,-1068.2341122633977,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:BIOCON,BIOCON,large_cap,SHORT,2026-04-02 09:30:00,346.2,363.15,351.393,342.738,339.276,5.192999999999984,True,2026-04-02 11:05:00,344.469,t1_partial+be_trail,192,332.35199999999895,70.50548363788799,261.84651636211095,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:ABBOTINDIA,ABBOTINDIA,large_cap,SHORT,2026-04-02 09:30:00,26055.0,26480.0,26445.824999999997,25794.45,25533.899999999998,390.8249999999971,False,2026-04-02 11:45:00,26445.824999999997,stop,2,-781.6499999999942,55.71252531989999,-837.3625253198942,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:HINDPETRO,HINDPETRO,large_cap,SHORT,2026-04-02 09:30:00,321.45,329.65,326.27174999999994,318.2355,315.02099999999996,4.821749999999952,False,2026-04-02 15:05:00,326.27174999999994,stop,207,-998.10224999999,70.83173488206349,-1068.9339848820534,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:LUPIN,LUPIN,large_cap,SHORT,2026-04-02 09:30:00,2185.0,2269.2,2217.7749999999996,2163.15,2141.3,32.774999999999636,False,2026-04-02 11:00:00,2217.7749999999996,stop,30,-983.2499999999891,70.0816740495,-1053.331674049489,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:DLF,DLF,large_cap,SHORT,2026-04-02 09:30:00,492.25,501.0,499.63374999999996,487.3275,482.405,7.383749999999964,False,2026-04-02 11:05:00,499.63374999999996,stop,135,-996.8062499999951,70.7704061670875,-1067.5766561670825,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:NMDC,NMDC,large_cap,SHORT,2026-04-02 09:30:00,76.92,78.07,78.07379999999999,76.1508,75.3816,1.1537999999999897,True,2026-04-02 12:50:00,76.53540000000001,t1_partial+be_trail,866,333.0635999999991,70.65644316921839,262.4071568307807,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:COALINDIA,COALINDIA,large_cap,SHORT,2026-04-02 09:30:00,442.8,453.3,449.44199999999995,438.372,433.944,6.641999999999939,False,2026-04-02 13:35:00,449.44199999999995,stop,150,-996.2999999999909,70.7464496378,-1067.0464496377908,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:EXIDEIND,EXIDEIND,large_cap,SHORT,2026-04-02 09:30:00,292.15,297.8,296.53225,289.2285,286.30699999999996,4.382249999999999,False,2026-04-02 13:45:00,296.53225,stop,228,-999.1529999999998,70.881457989518,-1070.0344579895177,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:TORNTPHARM,TORNTPHARM,large_cap,SHORT,2026-04-02 09:30:00,3938.2,4090.8,3997.2729999999992,3898.8179999999998,3859.4359999999997,59.07299999999941,True,2026-04-02 10:55:00,3918.509,t1_partial+be_trail,16,315.0560000000005,66.83629300566399,248.2197069943365,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:BEL,BEL,large_cap,SHORT,2026-04-02 09:30:00,410.9,417.0,417.0634999999999,406.791,402.68199999999996,6.163499999999942,False,2026-04-02 12:15:00,417.0634999999999,stop,162,-998.4869999999906,70.849941844322,-1069.3369418443126,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:INFY,INFY,large_cap,SHORT,2026-04-02 09:30:00,1270.8,1276.7,1283.508,1258.0919999999999,1245.384,12.708000000000084,False,2026-04-02 13:35:00,1283.508,stop,78,-991.2240000000065,82.43663143374398,-1073.6606314337505,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:HCLTECH,HCLTECH,large_cap,SHORT,2026-04-02 09:30:00,1356.8,1363.6,1370.4179999999997,1343.232,1329.664,13.61799999999971,False,2026-04-02 11:45:00,1370.4179999999997,stop,73,-994.1139999999789,82.40986052508401,-1076.523860525063,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:SBIN,SBIN,large_cap,SHORT,2026-04-02 09:30:00,988.5,1005.0,1003.3274999999999,978.615,968.73,14.827499999999873,True,2026-04-02 12:35:00,983.6312686567164,t1_partial+be_trail,67,326.2049999999997,70.25204260977,255.9529573902297,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:ASIANPAINT,ASIANPAINT,large_cap,SHORT,2026-04-02 09:30:00,2156.2,2185.1,2188.5429999999997,2134.638,2113.0759999999996,32.34299999999985,False,2026-04-02 15:10:00,2170.5,time_stop,30,-429.00000000000546,68.92984020599998,-497.92984020600545,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:COFORGE,COFORGE,large_cap,SHORT,2026-04-02 09:30:00,1154.5,1160.4,1166.202,1142.955,1131.41,11.701999999999998,False,2026-04-02 10:30:00,1166.202,stop,85,-994.6699999999998,82.08563531601999,-1076.7556353160198,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:RADICO,RADICO,large_cap,SHORT,2026-04-02 09:30:00,2610.5,2664.5,2649.6575,2584.395,2558.29,39.1574999999998,False,2026-04-02 13:10:00,2649.6575,stop,25,-978.937499999995,69.774298286125,-1048.71179828612,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:BHARTIARTL,BHARTIARTL,large_cap,SHORT,2026-04-02 09:30:00,1756.3,1777.0,1782.6444999999999,1738.7369999999999,1721.174,26.344499999999925,False,2026-04-02 14:35:00,1782.6444999999999,stop,37,-974.7464999999972,69.47558250077898,-1044.2220825007762,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:UNIONBANK,UNIONBANK,large_cap,SHORT,2026-04-02 09:30:00,165.42,168.5,167.90129999999996,163.76579999999998,162.11159999999998,2.481299999999976,False,2026-04-02 12:55:00,167.90129999999996,stop,403,-999.9638999999904,70.91983102576339,-1070.8837310257538,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:CANBK,CANBK,large_cap,SHORT,2026-04-02 09:30:00,123.17,124.96,125.01754999999999,121.9383,120.7066,1.847549999999984,True,2026-04-02 10:40:00,122.55528835489832,t1_partial+be_trail,541,332.559000000001,70.68030337768602,261.878696622315,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:WOCKPHARMA,WOCKPHARMA,large_cap,SHORT,2026-04-02 09:30:00,1240.2,1249.4,1255.647,1227.798,1215.396,15.446999999999889,True,2026-04-02 12:50:00,1233.999,t1_partial+be_trail,64,396.8640000000014,84.19112344281601,312.6728765571854,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:SUNPHARMA,SUNPHARMA,large_cap,SHORT,2026-04-02 09:30:00,1644.7,1669.7,1669.3705,1628.253,1611.806,24.670499999999947,False,2026-04-02 10:35:00,1669.3705,stop,40,-986.8199999999979,70.29784144492,-1057.117841444918,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:DABUR,DABUR,large_cap,SHORT,2026-04-02 09:30:00,403.95,412.45,410.00924999999995,399.9105,395.871,6.059249999999963,False,2026-04-02 13:30:00,410.00924999999995,stop,165,-999.776249999994,70.91095113890749,-1070.6872011389014,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:BAJFINANCE,BAJFINANCE,large_cap,SHORT,2026-04-02 09:30:00,797.1,809.9,809.0564999999999,789.129,781.158,11.956499999999892,False,2026-04-02 11:05:00,809.0564999999999,stop,83,-992.389499999991,70.56139875823702,-1062.950898758228,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:WELCORP,WELCORP,large_cap,SHORT,2026-04-02 09:30:00,815.75,819.9,823.9994999999999,807.5925,799.435,8.249499999999898,True,2026-04-02 10:25:00,811.7049586776859,t1_partial+be_trail,121,489.45000000000164,104.6993984023,384.75060159770163,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:PSB,PSB,large_cap,SHORT,2026-04-02 09:30:00,21.36,21.73,21.6804,21.1464,20.9328,0.32039999999999935,False,2026-04-02 11:25:00,21.6804,stop,3121,-999.9683999999979,70.9200439726904,-1070.8884439726883,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:RECLTD,RECLTD,large_cap,SHORT,2026-04-02 09:30:00,313.9,318.95,318.60849999999994,310.76099999999997,307.62199999999996,4.708499999999958,False,2026-04-02 11:40:00,318.60849999999994,stop,212,-998.2019999999911,70.83645520561198,-1069.0384552056032,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:NATIONALUM,NATIONALUM,large_cap,SHORT,2026-04-02 09:30:00,388.2,396.95,394.02299999999997,384.318,380.436,5.822999999999979,False,2026-04-02 11:55:00,394.02299999999997,stop,171,-995.7329999999964,70.71961832499801,-1066.4526183249945,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:BRITANNIA,BRITANNIA,large_cap,SHORT,2026-04-02 09:30:00,5387.0,5460.0,5467.804999999999,5333.13,5279.26,80.80499999999938,False,2026-04-02 15:10:00,5454.5,time_stop,12,-810.0,69.04575778799999,-879.045757788,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:BPCL,BPCL,large_cap,SHORT,2026-04-02 09:30:00,268.7,276.0,272.73049999999995,266.013,263.32599999999996,4.030499999999961,False,2026-04-02 11:50:00,272.73049999999995,stop,248,-999.5639999999903,70.90090714218398,-1070.4649071421743,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:LLOYDSME,LLOYDSME,large_cap,SHORT,2026-04-02 09:30:00,1313.0,1333.0,1332.695,1299.87,1286.74,19.694999999999936,True,2026-04-02 10:40:00,1306.435,t1_partial+be_trail,50,328.25000000000273,69.6352812805,258.6147187195027,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:MGL,MGL,mid_cap,SHORT,2026-04-02 09:30:00,931.05,940.75,945.0157499999999,921.7394999999999,912.429,13.965749999999957,False,2026-04-02 11:35:00,945.0157499999999,stop,71,-991.568249999997,70.5225359440595,-1062.0907859440565,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:YESBANK,YESBANK,large_cap,SHORT,2026-04-02 09:30:00,17.39,17.7,17.65085,17.2161,17.0422,0.2608499999999978,False,2026-04-02 14:10:00,17.65085,stop,3833,-999.8380499999915,70.91387561003829,-1070.7519256100297,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:ASHOKLEY,ASHOKLEY,large_cap,SHORT,2026-04-02 09:30:00,146.29,147.56,148.2978,144.8271,143.36419999999998,2.007800000000003,True,2026-04-02 12:20:00,144.09564999999998,t1_partial+t2_full,498,1092.7863,76.96791950150218,1015.8183804984978,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:JINDALSTEL,JINDALSTEL,large_cap,SHORT,2026-04-02 09:30:00,1118.8,1132.0,1135.5819999999999,1107.6119999999999,1096.424,16.781999999999925,True,2026-04-02 09:55:00,1101.923186440678,t1_partial+t2_full,59,995.7320000000022,69.735762431208,925.9962375687942,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:PHOENIXLTD,PHOENIXLTD,large_cap,SHORT,2026-04-02 09:30:00,1475.7,1510.0,1497.8355,1460.943,1446.186,22.135499999999865,False,2026-04-02 11:15:00,1497.8355,stop,45,-996.0974999999939,70.73686702608498,-1066.834367026079,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:COLPAL,COLPAL,large_cap,SHORT,2026-04-02 09:30:00,1790.3,1817.8,1817.1544999999999,1772.397,1754.494,26.854499999999916,False,2026-04-02 13:55:00,1817.1544999999999,stop,37,-993.6164999999969,70.619462286999,-1064.2359622869958,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:HDFCBANK,HDFCBANK,large_cap,SHORT,2026-04-02 09:30:00,731.7,733.8,739.017,724.383,717.066,7.317000000000007,False,2026-04-02 12:55:00,739.017,stop,136,-995.112000000001,82.574844413872,-1077.686844413873,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:INDUSINDBK,INDUSINDBK,large_cap,SHORT,2026-04-02 09:30:00,760.9,773.0,772.3134999999999,753.2909999999999,745.682,11.413499999999885,False,2026-04-02 14:00:00,772.3134999999999,stop,87,-992.97449999999,70.589081858747,-1063.563581858737,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:ADANIENT,ADANIENT,large_cap,SHORT,2026-04-02 09:30:00,1778.3,1812.6,1804.9744999999998,1760.517,1742.734,26.674499999999853,False,2026-04-02 13:30:00,1804.9744999999998,stop,37,-986.9564999999945,70.304300835039,-1057.2608008350335,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:DRREDDY,DRREDDY,large_cap,SHORT,2026-04-02 09:30:00,1177.9,1198.6,1195.5685,1166.121,1154.342,17.668499999999995,False,2026-04-02 11:00:00,1195.5685,stop,56,-989.4359999999997,70.421634591816,-1059.8576345918157,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:ZYDUSLIFE,ZYDUSLIFE,large_cap,SHORT,2026-04-02 09:30:00,838.6,860.0,851.179,830.214,821.828,12.57899999999995,False,2026-04-02 11:30:00,851.179,stop,79,-993.7409999999961,70.625353818646,-1064.3663538186422,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:TCS,TCS,large_cap,SHORT,2026-04-02 09:30:00,2402.4,2411.0,2426.424,2378.376,2354.352,24.023999999999887,False,2026-04-02 13:20:00,2426.424,stop,41,-984.9839999999954,82.21480813230401,-1067.1988081322993,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:TITAN,TITAN,large_cap,SHORT,2026-04-02 09:30:00,3970.4,4024.9,4029.9559999999997,3930.696,3890.992,59.555999999999585,False,2026-04-02 13:35:00,4029.9559999999997,stop,16,-952.8959999999934,67.918176328576,-1020.8141763285694,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:SOBHA,SOBHA,mid_cap,SHORT,2026-04-02 09:30:00,1138.0,1190.0,1155.07,1126.62,1115.24,17.069999999999936,False,2026-04-02 10:30:00,1155.07,stop,58,-990.0599999999963,70.45116323235999,-1060.5111632323562,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:AUBANK,AUBANK,large_cap,SHORT,2026-04-02 09:30:00,834.75,858.0,847.2712499999999,826.4025,818.055,12.521249999999895,False,2026-04-02 11:25:00,847.2712499999999,stop,79,-989.1787499999917,70.4094611258225,-1059.5882111258143,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:EMAMILTD,EMAMILTD,large_cap,SHORT,2026-04-02 09:30:00,388.2,391.85,393.80924999999996,384.318,380.436,5.6092499999999745,False,2026-04-02 10:50:00,393.80924999999996,stop,178,-998.4464999999955,71.78466855997901,-1070.2311685599745,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:HINDZINC,HINDZINC,large_cap,SHORT,2026-04-02 09:30:00,510.15,517.7,517.80225,505.0485,499.94699999999995,7.652249999999981,True,2026-04-02 12:55:00,507.59925,t1_partial+be_trail,130,331.5974999999992,70.345423257915,261.25207674208417,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:MOTHERSON,MOTHERSON,large_cap,SHORT,2026-04-02 09:30:00,103.87,105.92,105.42805,102.8313,101.79260000000001,1.5580499999999944,True,2026-04-02 10:50:00,103.35146021840875,t1_partial+be_trail,641,332.38400000000183,70.622666432136,261.76133356786585,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:MUTHOOTFIN,MUTHOOTFIN,large_cap,SHORT,2026-04-02 09:30:00,3169.0,3200.2,3216.2009999999996,3137.31,3105.62,47.20099999999957,False,2026-04-02 15:10:00,3181.7,time_stop,21,-266.6999999999962,70.7887069682,-337.4887069681962,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:ULTRACEMCO,ULTRACEMCO,large_cap,SHORT,2026-04-02 09:30:00,10466.0,10639.0,10622.99,10361.34,10256.68,156.98999999999978,False,2026-04-02 15:00:00,10622.99,stop,6,-941.9399999999987,67.13728151964001,-1009.0772815196387,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:APOLLOHOSP,APOLLOHOSP,large_cap,SHORT,2026-04-02 09:30:00,7182.0,7239.5,7275.697499999999,7110.18,7038.36,93.69749999999931,False,2026-04-02 12:00:00,7275.697499999999,stop,10,-936.9749999999931,72.74575557685,-1009.7207555768431,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:JBCHEPHARM,JBCHEPHARM,large_cap,SHORT,2026-04-02 09:30:00,1924.0,1998.8,1952.86,1904.76,1885.52,28.8599999999999,True,2026-04-02 10:55:00,1914.3799999999999,t1_partial+be_trail,34,327.08000000000015,69.38707631751998,257.69292368248017,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:PFC,PFC,large_cap,SHORT,2026-04-02 09:30:00,385.65,392.7,391.43474999999995,381.7935,377.93699999999995,5.784749999999974,False,2026-04-02 11:35:00,391.43474999999995,stop,172,-994.9769999999955,70.683843241262,-1065.6608432412575,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:MAHABANK,MAHABANK,large_cap,SHORT,2026-04-02 09:30:00,61.69,63.49,62.61534999999999,61.0731,60.456199999999995,0.9253499999999946,False,2026-04-02 12:35:00,62.61534999999999,stop,1080,-999.3779999999941,70.892105335868,-1070.2701053358621,wide,,
intraday,2026-04-01,post_rule,Q1_2026,2026-04-02,2026-04-02,NSE:ITC,ITC,large_cap,SHORT,2026-04-02 09:30:00,289.0,290.6,292.053,286.11,283.21999999999997,3.0529999999999973,False,2026-04-02 12:35:00,292.053,stop,327,-998.3309999999991,80.79809193538598,-1079.129091935385,wide,,
