T0_signal_date,T1_entry_date,symbol,cap_segment,side,side_total_cr,total_qty,t0_volume,vol_ratio_pct,client_names,t0_close,t1_first_open,gap_pct,entry_ts,entry_price,hard_sl,stop_distance,t1_target,t2_target,hit_t1,t1_exit_price,t1_exit_ts,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2023-10-03,2023-10-04,NSE:KRSNAA,small_cap,SHORT,10.125,150000,263104,57.011675991243,MEDIMAZE SOLUTIONS PRIVATE LIMITED,681.0,680.0,-0.1468428781204123,2023-10-04 09:25:00,677.45,687.61175,10.161749999999984,667.2882500000001,657.1265000000001,False,,,2023-10-04 09:45:00,687.61175,stop,98,-995.8514999999984,70.725225927409,-1066.5767259274073
2023-06-23,2023-06-26,NSE:LANDMARK,small_cap,SHORT,330.0768,5016364,2663469,188.33949259405685,SANJAY KARSANDAS THAKKER (HUF) / TPG GROWTH II SF PTE LTD,727.0,729.8,0.38514442916093294,2023-06-26 09:25:00,745.0,756.175,11.174999999999955,733.825,722.6500000000001,True,733.825,2023-06-26 09:40:00,2023-06-26 13:00:00,728.1747191011236,t2,89,1497.449999999994,69.8387152453,1427.611284754694
2023-12-26,2023-12-27,NSE:LUMAXTECH,mid_cap,SHORT,108.5147,2811262,147147,1910.5126166350653,ASIA INVESTMENT CORPORATION MAURITIUS LTD,389.3,390.05,0.19265348060621967,2023-12-27 09:25:00,390.25,396.10374999999993,5.853749999999934,384.39625000000007,378.54250000000013,True,384.39625000000007,2023-12-27 12:15:00,2023-12-27 14:30:00,384.19812500000006,time_stop,170,1028.8187499999945,70.07605471583749,958.742695284157
2024-05-27,2024-05-28,NSE:LUMAXTECH,mid_cap,SHORT,28.9668,606000,278514,217.5833171761563,ALBULA INVESTMENT FUND LTD,491.5,502.0,2.136317395727372,2024-05-28 09:25:00,490.0,497.34999999999997,7.349999999999966,482.65000000000003,475.30000000000007,True,482.65000000000003,2024-05-28 11:20:00,2024-05-28 12:35:00,478.975,t2,136,1499.399999999993,70.1939355236,1429.206064476393
2024-12-16,2024-12-17,NSE:MANGLMCEM,small_cap,SHORT,41.715,450000,207209,217.17203403327073,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,955.0,950.75,-0.44502617801046584,2024-12-17 09:25:00,953.0,967.295,14.294999999999959,938.705,924.4100000000001,True,938.705,2024-12-17 12:05:00,2024-12-17 14:30:00,940.1227536231884,time_stop,69,888.5299999999986,69.51289681082,819.0171031891787
2024-04-23,2024-04-24,NSE:MANYAVAR,mid_cap,SHORT,34.5773,370643,116428,318.3452434122376,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,927.0,932.0,0.5393743257820827,2024-04-24 09:25:00,933.8,947.8069999999999,14.006999999999948,919.793,905.7860000000001,False,,,2024-04-24 10:45:00,947.8069999999999,stop,71,-994.4969999999963,70.66112890238199,-1065.1581289023784
2024-09-03,2024-09-04,NSE:MEDIASSIST,small_cap,SHORT,611.1041,9990258,1950906,512.0830014362558,BESSEMER INDIA CAPITAL HOLDINGS II LIMITED / NOVO HOLDINGS A/S,611.7,613.9,0.35965342488146756,2024-09-04 09:25:00,625.15,634.5272499999999,9.37724999999989,615.7727500000001,606.3955000000002,False,,,2024-09-04 12:05:00,634.5272499999999,stop,106,-993.9884999999883,70.637065899631,-1064.6255658996192
2024-11-18,2024-11-19,NSE:MEDPLUS,mid_cap,SHORT,552.5508,7893583,1857334,424.99534278702697,PI OPPORTUNITIES FUND - I / SBI MUTUAL FUND,719.05,729.0,1.383770252416383,2024-11-19 09:25:00,726.7,737.6005,10.900499999999965,715.7995000000001,704.8990000000001,False,,,2024-11-19 09:45:00,737.6005,stop,91,-991.9454999999969,70.540387994773,-1062.4858879947699
2024-04-09,2024-04-10,NSE:MGL,mid_cap,SHORT,19.7432,133121,298572,44.58589552938655,STICHTING CUST ROBECO INST RE:CALYP,1457.8,1454.9,-0.1989298943613549,2024-04-10 09:25:00,1470.35,1492.4052499999998,22.055249999999887,1448.29475,1426.2395000000001,False,,,2024-04-10 14:30:00,1466.2,time_stop,45,186.74999999999386,70.2430555185,116.50694448149386
2023-05-12,2023-05-15,NSE:NAZARA,mid_cap,SHORT,33.836600000000004,593624,1078552,55.03897818556731,ANSHU DHANUKA / ANUPAM DHANUKA,140.2,143.0,1.9971469329529423,2023-05-15 09:25:00,143.8,145.957,2.1569999999999823,141.64300000000003,139.48600000000005,True,141.64300000000003,2023-05-15 11:50:00,2023-05-15 14:30:00,141.771777537797,time_stop,463,939.0669999999973,70.365656804598,868.7013431953993
2023-09-28,2023-09-29,NSE:NCLIND,small_cap,SHORT,94.5929,4204133,798967,526.1960756827253,ASHVEN DATLA / SHILPA  DATLA,230.85,233.0,0.931340697422578,2023-09-29 09:25:00,230.9,234.3635,3.463499999999982,227.43650000000002,223.97300000000004,False,,,2023-09-29 11:25:00,234.3635,stop,288,-997.4879999999948,70.80266762652799,-1068.290667626523
2024-08-22,2024-08-23,NSE:NIITLTD,small_cap,SHORT,41.749,3538051,915737,386.36104034236905,HORNBILL ORCHID INDIA FUND,118.99,120.63,1.378267081267337,2024-08-23 09:25:00,131.02,132.9853,1.965299999999985,129.05470000000003,127.08940000000004,True,129.05470000000003,2024-08-23 09:30:00,2024-08-23 11:25:00,128.07205000000002,t2,508,1497.5585999999885,70.10773096652842,1427.45086903346
2024-09-17,2024-09-18,NSE:NUVOCO,mid_cap,SHORT,158.4,4500000,10123755,44.44991013709834,KOTAK SPECIAL SITUATIONS FUND,364.15,365.9,0.48057119318962727,2024-09-18 09:25:00,370.95,376.51424999999995,5.564249999999959,365.38575000000003,359.82150000000007,False,,,2024-09-18 09:30:00,376.51424999999995,stop,179,-996.0007499999926,70.73228866715449,-1066.7330386671472
2023-04-25,2023-04-26,NSE:PFOCUS,mid_cap,SHORT,30.2208,3526350,367056,960.7117170132078,NARESH MAHENDRANATH MALHOTRA,84.0,84.7,0.8333333333333304,2023-04-26 09:25:00,84.75,86.02125,1.2712499999999949,83.47875,82.20750000000001,True,83.47875,2023-04-26 10:35:00,2023-04-26 11:00:00,82.84312500000001,t2,786,1498.8037499999941,70.16602226892749,1428.6377277310667
2023-02-17,2023-02-20,NSE:PRICOLLTD,mid_cap,SHORT,164.2269,7857744,18962381,41.43859360277594,AAKARSHAN ESTATES PRIVATE LIMITED / ANTARA INDIA EVERGREEN FUND LTD / JAINCO FINLEASE & INVESTMENT PRIVATE LIMITED / M2K ENTERTAINMENT PRIVATE LIMITED / RADHEY BUILDHOME PRIVATE LIMITED / STREAM VALUE FUND / UNIQUE FINMAN CONSULTANCY PRIVATE LIMITED / VIRTUE FINANCE LIMITED,198.6,201.25,1.3343403826787448,2023-02-20 09:25:00,201.1,204.11649999999997,3.0164999999999793,198.08350000000002,195.06700000000004,False,,,2023-02-20 12:20:00,204.11649999999997,stop,331,-998.4614999999932,70.84873514506899,-1069.310235145062
2023-12-18,2023-12-19,NSE:PRICOLLTD,mid_cap,SHORT,50.0,1440922,302455,476.40872195863847,PHI CAPITAL SOLUTIONS LLP,343.5,348.2,1.3682678311499163,2023-12-19 09:25:00,349.8,355.04699999999997,5.246999999999957,344.55300000000005,339.3060000000001,False,,,2023-12-19 13:15:00,355.04699999999997,stop,190,-996.9299999999919,70.77626220758,-1067.7062622075719
2024-01-17,2024-01-18,NSE:PRICOLLTD,mid_cap,SHORT,631.2304,18376431,3565254,515.4311866700101,MINDA CORPORATION LIMITED,380.05,390.0,2.6180765688725183,2024-01-18 09:25:00,386.4,392.1959999999999,5.795999999999935,380.60400000000004,374.8080000000001,True,380.60400000000004,2024-01-18 09:30:00,2024-01-18 09:35:00,377.7060000000001,t2,172,1495.3679999999833,70.005178722192,1425.3628212777912
2023-03-31,2023-04-03,NSE:PSPPROJECT,small_cap,SHORT,41.1897,620000,62404,993.5260560220499,SHILPABEN PRAHALADBHAI PATEL,670.05,674.0,0.5895082456533141,2023-04-03 09:25:00,676.05,686.1907499999999,10.140749999999912,665.90925,655.7685000000001,False,,,2023-04-03 14:30:00,674.3,time_stop,98,171.5,70.34210602579998,101.15789397420002
2023-12-15,2023-12-18,NSE:PVRINOX,mid_cap,SHORT,400.9975,2287493,779136,293.59354464432397,MULTIPLES PRIVATE EQUITY FUND II LLP / PLENTY CI FII I LIMITED / PLENTY CI FUND I LIMITED / PLENTY PRIVATE EQUITY FII I LIMITED / PLENTY PRIVATE EQUITY FUND I LIMITED,1775.05,1785.0,0.5605475902087376,2023-12-18 09:25:00,1788.0,1814.82,26.819999999999936,1761.18,1734.3600000000001,False,,,2023-12-18 12:45:00,1814.82,stop,37,-992.3399999999976,70.55905634204001,-1062.8990563420377
2023-07-18,2023-07-19,NSE:RALLIS,mid_cap,SHORT,208.5985,9700000,9184628,105.6112452240853,JHUNJHUNWALA REKHA,220.0,222.85,1.295454545454544,2023-07-19 09:25:00,220.5,223.80749999999998,3.307499999999976,217.19250000000002,213.88500000000005,False,,,2023-07-19 09:30:00,223.80749999999998,stop,302,-998.8649999999927,70.86782938619,-1069.7328293861826
2023-12-29,2024-01-01,NSE:RAMCOIND,small_cap,SHORT,15.48,720000,190802,377.3545350677666,NALINA RAMALAKSHMI,219.0,217.95,-0.4794520547945269,2024-01-01 09:25:00,219.15,222.43724999999998,3.287249999999972,215.86275000000003,212.57550000000006,False,,,2024-01-01 14:30:00,217.05,time_stop,304,638.3999999999983,70.5372103488,567.8627896511982
2024-10-29,2024-10-30,NSE:RAMCOIND,small_cap,SHORT,326.9933,14091500,425061,3315.171234246379,THE RAMCO CEMENTS LIMITED,246.03,243.6,-0.9876844287282083,2024-10-30 09:25:00,242.91,246.55364999999998,3.6436499999999796,239.26635000000002,235.62270000000004,False,,,2024-10-30 10:40:00,246.55364999999998,stop,274,-998.3600999999944,70.8439367409806,-1069.204036740975
2024-06-20,2024-06-21,NSE:RATEGAIN,mid_cap,SHORT,160.6935,2156960,1833736,117.62652857336062,AVATAAR HOLDINGS,778.8,785.0,0.7960965588084346,2024-06-21 09:25:00,803.8,815.8569999999999,12.056999999999903,791.743,779.6860000000001,True,791.743,2024-06-21 09:35:00,2024-06-21 10:15:00,785.7145,t2,82,1483.0109999999881,69.426689685734,1413.5843103142543
2024-12-04,2024-12-05,NSE:RATNAMANI,mid_cap,SHORT,261.7975,785000,309164,253.91054585915563,NALANDA INDIA FUND LIMITED,3325.1,3444.95,3.604402875101509,2024-12-05 09:25:00,3376.25,3426.8937499999997,50.64374999999973,3325.6062500000003,3274.9625000000005,True,3325.6062500000003,2024-12-05 10:35:00,2024-12-05 14:30:00,3328.024013157895,time_stop,19,916.2937499999994,67.79192960098749,848.5018203990119
2023-09-15,2023-09-18,NSE:RBA,small_cap,SHORT,1494.0121,125441820,57132038,219.56475629313275,QSR ASIA PTE LTD,127.95,130.5,1.992966002344665,2023-09-18 09:25:00,129.0,130.93499999999997,1.9349999999999739,127.06500000000003,125.13000000000005,True,127.06500000000003,2023-09-18 10:55:00,2023-09-18 13:40:00,126.09750000000003,t2,516,1497.6899999999798,70.11388241586002,1427.5761175841199
2024-09-18,2024-09-19,NSE:RBA,small_cap,SHORT,112.8351,10746200,5349382,200.8867566384304,QSR ASIA PTE LTD,107.0,108.98,1.8504672897196262,2024-09-19 09:25:00,108.32,109.94479999999999,1.6247999999999934,106.6952,105.0704,True,106.6952,2024-09-19 09:55:00,2024-09-19 10:35:00,105.88147902439025,t2,615,1499.6903999999938,70.16915590889758,1429.5212440910962
2024-09-03,2024-09-04,NSE:RBLBANK,mid_cap,SHORT,21.1405,928070,2316804,40.05820086636591,MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,225.99,220.1,-2.6063100137174278,2024-09-04 09:25:00,223.41,226.76115,3.35114999999999,220.05885,216.70770000000002,True,220.05885,2024-09-04 10:40:00,2024-09-04 14:30:00,219.024425,time_stop,298,1306.9013499999965,70.20722694786188,1236.6941230521345
2024-11-14,2024-11-18,NSE:RKFORGE,mid_cap,SHORT,18.456,200000,134725,148.4505474113936,SOCIETE GENERALE - ODI,933.0,934.85,0.19828510182207104,2024-11-18 09:25:00,946.1,960.2914999999999,14.191499999999905,931.9085000000001,917.7170000000002,False,,,2024-11-18 14:30:00,941.2,time_stop,70,342.9999999999984,70.24230806599999,272.75769193399844
2024-06-11,2024-06-12,NSE:RRKABEL,mid_cap,SHORT,10.15,58000,60407,96.01536245799328,KIRTIDEVI SHREEGOPAL KABRA,1724.0,1734.6,0.6148491879350404,2024-06-12 09:25:00,1756.3,1782.6444999999999,26.344499999999925,1729.9555,1703.611,True,1729.9555,2024-06-12 14:20:00,2024-06-12 14:30:00,1736.2432162162163,time_stop,37,742.1009999999969,68.75209266319399,673.348907336803
2024-03-27,2024-03-28,NSE:SAMHI,small_cap,SHORT,209.6811,10173756,1070646,950.2446186694762,BLUE CHANDRA PTE. LTD,207.8,213.0,2.5024061597689995,2024-03-28 09:25:00,211.15,214.31724999999997,3.1672499999999673,207.98275000000004,204.81550000000007,False,,,2024-03-28 09:50:00,214.31724999999997,stop,315,-997.6837499999897,70.81193081785248,-1068.4956808178422
2024-04-23,2024-04-24,NSE:SAMHI,small_cap,SHORT,15.4188,797045,1159514,68.73957537382041,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,194.5,195.3,0.41131105398457546,2024-04-24 09:25:00,194.2,197.11299999999997,2.9129999999999825,191.287,188.37400000000002,False,,,2024-04-24 14:30:00,194.35,time_stop,343,-51.45000000000195,70.81622634589999,-122.26622634590194
2023-06-22,2023-06-23,NSE:SANSERA,mid_cap,SHORT,622.3483,7453272,1179714,631.7863482166016,CLIENT EBENE LIMITED / CVCIGP II EMPLOYEE EBENE LIMITED,867.0,871.0,0.46136101499423265,2023-06-23 09:25:00,861.95,874.87925,12.92924999999991,849.0207500000001,836.0915000000002,False,,,2023-06-23 14:30:00,861.8,time_stop,77,11.550000000007003,70.5341246225,-58.984124622493
2024-06-19,2024-06-20,NSE:SANSERA,mid_cap,SHORT,750.3926,6253272,1476418,423.54346804224815,CLIENT EBENE LIMITED / CVCIGP II EMPLOYEE EBENE LIMITED,1274.0,1300.0,2.0408163265306145,2024-06-20 09:25:00,1310.0,1329.6499999999999,19.649999999999864,1290.3500000000001,1270.7000000000003,True,1290.3500000000001,2024-06-20 11:45:00,2024-06-20 14:30:00,1288.025,time_stop,50,1098.7499999999955,69.1511661575,1029.5988338424954
2023-06-27,2023-06-28,NSE:SAPPHIRE,mid_cap,SHORT,417.2909,3030215,2998815,101.0470802633707,WWD RUBY LIMITED,282.0,286.0,1.4184397163120588,2023-06-28 09:25:00,286.0,290.28999999999996,4.289999999999964,281.71000000000004,277.4200000000001,True,281.71000000000004,2023-06-28 11:05:00,2023-06-28 14:30:00,281.85562231759656,time_stop,233,965.6399999999958,70.41673956616,895.2232604338358
2024-07-30,2024-07-31,NSE:SARDAEN,mid_cap,SHORT,41.85,1500000,339140,442.2952173143835,FORTUNE COURIERS LTD,277.45,276.15,-0.4685528924130544,2024-07-31 09:25:00,277.55,281.71324999999996,4.163249999999948,273.38675000000006,269.2235000000001,True,273.38675000000006,2024-07-31 12:55:00,2024-07-31 14:30:00,272.62337500000007,time_stop,240,1182.3899999999935,70.29776670366,1112.0922332963335
2024-09-27,2024-09-30,NSE:SBCL,small_cap,SHORT,632.1379999999999,10352735,318248,3253.0400819486686,AMAR ENGINEERING COMPANY PRIVATE LIMITED / ANGAD ESTATES PVT LTD / B. S. SANDHU & ASSOCIATES (P) LTD. / ULTRA PORTFOLIO MANAGEMENT PRIVATE LIMITED,621.7,633.8,1.9462763390702742,2024-09-30 09:25:00,633.7,643.2055,9.505499999999984,624.1945000000001,614.6890000000001,False,,,2024-09-30 09:30:00,643.2055,stop,105,-998.0774999999983,70.830563673965,-1068.9080636739632
2024-08-23,2024-08-26,NSE:SEAMECLTD,small_cap,SHORT,41.85,279000,36524,763.8812835395904,NOMURA SINGAPORE LIMITED,1513.85,1525.0,0.7365326815734763,2024-08-26 09:25:00,1512.55,1535.2382499999999,22.688249999999925,1489.86175,1467.1735,False,,,2024-08-26 14:30:00,1518.0,time_stop,44,-239.800000000002,70.78916194520001,-310.589161945202
2024-08-26,2024-08-27,NSE:SEAMECLTD,small_cap,SHORT,28.975,190000,44421,427.72562526732855,NOMURA SINGAPORE LIMITED,1513.8,1529.95,1.0668516316554522,2024-08-27 09:25:00,1516.0,1538.7399999999998,22.73999999999978,1493.2600000000002,1470.5200000000004,False,,,2024-08-27 09:40:00,1538.7399999999998,stop,43,-977.8199999999906,69.69464787092,-1047.5146478709107
2023-10-03,2023-10-04,NSE:SFL,mid_cap,SHORT,92.9793,834644,76669,1088.6329546492063,WINRO COMMERCIAL INDIA LIMITED,1130.0,1129.7,-0.026548672566362175,2023-10-04 09:25:00,1136.35,1153.3952499999998,17.045249999999896,1119.30475,1102.2595000000001,True,1119.30475,2023-10-04 13:25:00,2023-10-04 14:30:00,1117.977375,time_stop,58,1065.6122499999917,69.5990767437765,996.0131732562152
2024-06-26,2024-06-27,NSE:SHARDAMOTR,mid_cap,SHORT,499.025,2500000,986890,253.32103881891598,MALA RELAN,1030.0,1049.6,1.9029126213592207,2024-06-27 09:25:00,1065.6,1081.5839999999998,15.983999999999924,1049.616,1033.632,True,1049.616,2024-06-27 09:30:00,2024-06-27 10:40:00,1041.624,t2,62,1486.511999999993,69.59058789052798,1416.9214121094649
2023-11-28,2023-11-29,NSE:SHAREINDIA,small_cap,SHORT,68.48,400000,469125,85.26512123634426,PARVEEN GUPTA,344.8,346.0,0.34802784222738303,2023-11-29 09:25:00,344.85,350.02275,5.172749999999951,339.6772500000001,334.5045000000001,True,339.6772500000001,2023-11-29 14:25:00,2023-11-29 14:30:00,340.5430880829016,time_stop,193,831.2339999999997,70.38628161759601,760.8477183824036
2024-12-18,2024-12-19,NSE:SHOPERSTOP,mid_cap,SHORT,275.8882,4395924,394535,1114.2038095479488,AMAZON.COM NV INVESTMENT HOLDINGS LLC,635.15,643.8,1.3618830197591025,2024-12-19 09:25:00,638.55,648.1282499999999,9.578249999999912,628.97175,619.3935000000001,False,,,2024-12-19 09:35:00,648.1282499999999,stop,104,-996.1379999999908,70.73878354842799,-1066.8767835484189
2024-11-22,2024-11-25,NSE:SHREEPUSHK,small_cap,SHORT,11.3924,426683,14208,3003.117961711712,INDIA MAX INVESTMENT FUND LTD,269.75,266.1,-1.3531047265986973,2024-11-25 09:25:00,278.0,282.16999999999996,4.169999999999959,273.83000000000004,269.6600000000001,True,273.83000000000004,2024-11-25 09:30:00,2024-11-25 09:35:00,275.9237238493724,breakeven_trail,239,496.22999999999513,70.40624060462,425.82375939537513
2023-12-20,2023-12-21,NSE:SHRIPISTON,mid_cap,SHORT,430.404,3900000,143372,2720.196412130681,K S KOLBENSCHMIDT GMBH,1158.75,1216.65,4.996763754045319,2023-12-21 09:25:00,1216.65,1234.89975,18.24974999999995,1198.4002500000001,1180.1505000000002,False,,,2023-12-21 14:30:00,1216.65,time_stop,54,0.0,69.82579186919999,-69.82579186919999
2024-09-06,2024-09-09,NSE:SHRIPISTON,mid_cap,SHORT,289.25739999999996,1321000,324683,406.8583818678526,LUV D. SHRIRAM / MEENAKSHI DASS,2229.95,2247.0,0.7645911343303835,2024-09-09 09:25:00,2217.95,2251.2192499999996,33.26924999999983,2184.68075,2151.4115,True,2184.68075,2024-09-09 09:30:00,2024-09-09 09:55:00,2201.3153749999997,breakeven_trail,30,499.03874999999744,70.5076183385175,428.53113166147995
2023-03-31,2023-04-03,NSE:SHRIRAMPPS,small_cap,SHORT,133.5492,24259615,4312085,562.5959367684079,WSI WSQI V (XXXII) MAURITIUS INVESTORS LIMITED,60.0,60.75,1.2499999999999956,2023-04-03 09:25:00,60.05,60.95074999999999,0.900749999999995,59.14925,58.24850000000001,False,,,2023-04-03 09:50:00,60.95074999999999,stop,1110,-999.8324999999945,70.91361297549501,-1070.7461129754895
2024-06-28,2024-07-01,NSE:SOLARA,small_cap,SHORT,99.0,2000000,767712,260.5143595514985,TPG GROWTH IV SF PTE LTD,544.9,565.0,3.6887502293998953,2024-07-01 09:25:00,573.6,582.204,8.603999999999928,564.9960000000001,556.3920000000002,False,,,2024-07-01 09:35:00,582.204,stop,116,-998.0639999999917,70.829924833184,-1068.8939248331756
2024-03-22,2024-03-26,NSE:SOTL,small_cap,SHORT,84.5784,2073000,151995,1363.8606533109642,MEHRA SYNDICATE,414.0,425.9,2.8743961352657,2024-03-26 09:25:00,425.0,431.37499999999994,6.374999999999943,418.62500000000006,412.2500000000001,False,,,2024-03-26 09:45:00,431.37499999999994,stop,156,-994.4999999999911,70.66127086700001,-1065.1612708669911
2023-08-28,2023-08-29,NSE:STAR,mid_cap,SHORT,10.074,230000,260060,88.44112897023764,SHASUN ENTERPRISES LLP,436.75,440.1,0.7670291929021245,2023-08-29 09:25:00,440.95,447.56424999999996,6.61424999999997,434.33575,427.72150000000005,False,,,2023-08-29 14:30:00,435.6,time_stop,151,807.8499999999949,70.42525682429998,737.424743175695
2024-12-27,2024-12-30,NSE:STARCEMENT,mid_cap,SHORT,765.6802,33626714,13410671,250.7459470148809,RAHUL CHAMARIA / RAJENDRA CHAMARIA / RENU CHAMARIA / SACHIN CHAMARIA,232.0,233.5,0.6465517241379226,2024-12-30 09:25:00,228.87,232.30304999999998,3.43304999999998,225.43695000000002,222.00390000000004,False,,,2024-12-30 09:50:00,232.30304999999998,stop,291,-999.0175499999942,70.87504828701529,-1069.8925982870096
2024-09-03,2024-09-04,NSE:SULA,small_cap,SHORT,11.1356,228235,231024,98.79276611953736,MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,486.9,482.6,-0.8831382214006922,2024-09-04 09:25:00,486.15,493.44224999999994,7.292249999999967,478.85775,471.56550000000004,False,,,2024-09-04 14:30:00,488.0,time_stop,137,-253.45000000000312,70.8257707213,-324.2757707213031
2023-06-23,2023-06-26,NSE:SWSOLAR,mid_cap,SHORT,103.3375,3500000,3432875,101.95535811819538,SHAPOORJI PALLONJI AND COMPANY PRIVATE LIMITED,289.45,290.0,0.19001554672655185,2023-06-26 09:25:00,287.5,291.8125,4.3125,283.1875,278.875,False,,,2023-06-26 10:55:00,291.8125,stop,231,-996.1875,70.74112596462498,-1066.928625964625
2023-06-30,2023-07-03,NSE:SYRMA,mid_cap,SHORT,128.0939,2917857,1130462,258.11190469029475,SOUTH ASIA GROWTH FUND II HOLDINGS LLC,447.15,450.4,0.7268254500726767,2023-07-03 09:25:00,449.05,455.78574999999995,6.735749999999939,442.3142500000001,435.57850000000013,False,,,2023-07-03 14:30:00,448.25,time_stop,148,118.40000000000168,70.5839533624,47.81604663760169
2023-08-16,2023-08-17,NSE:SYRMA,mid_cap,SHORT,16.4809,350470,907769,38.607839659649095,AYUSH AMIT JATIA,448.95,451.7,0.6125403719790645,2023-08-17 09:25:00,456.9,463.7534999999999,6.85349999999994,450.04650000000004,443.1930000000001,False,,,2023-08-17 09:30:00,463.7534999999999,stop,145,-993.7574999999913,70.62613462404501,-1064.3836346240364
2023-08-17,2023-08-18,NSE:SYRMA,mid_cap,SHORT,16.4213,350470,571711,61.301951510465955,AYUSH AMIT JATIA,462.2,464.45,0.4868022501081759,2023-08-18 09:25:00,463.8,470.75699999999995,6.956999999999937,456.8430000000001,449.88600000000014,False,,,2023-08-18 12:55:00,470.75699999999995,stop,143,-994.850999999991,70.67788072730599,-1065.528880727297
2024-10-14,2024-10-15,NSE:TARIL,mid_cap,SHORT,210.681,2700000,3929772,68.70627608929983,JITENDRA MAMTORA,409.65,419.5,2.404491639204198,2024-10-15 09:25:00,410.0,416.15,6.149999999999977,403.85,397.70000000000005,True,403.85,2024-10-15 09:35:00,2024-10-15 09:45:00,400.77500000000003,t2,162,1494.4499999999944,69.9622028433,1424.4877971566943
2023-06-30,2023-07-03,NSE:TDPOWERSYS,mid_cap,SHORT,832.7275,37679980,7216893,522.1080595209046,CHARTERED CAPITAL AND INVESTMENT LTD / HITOSHI MATSUO / LAVANYA  SANKARAN / MOHIB NOMANBHAI KHERICHA / NIKHIL  KUMAR / SAPHIRE FINMAN SERVICES LLP / SOFIA MOHIB KHERICHA,245.9,247.8,0.7726718178121317,2023-07-03 09:25:00,241.55,245.17325,3.6232499999999845,237.92675000000003,234.30350000000004,False,,,2023-07-03 14:30:00,241.55,time_stop,275,0.0,70.598615615,-70.598615615
2024-02-20,2024-02-21,NSE:TFCILTD,small_cap,SHORT,247.5489,11802094,3186265,370.40528644039335,KOPPARA SAJEEVE THOMAS / PRANSATREE HOLDINGS PTE. LIMITED / VARANIUM CAPITAL ADVISORS PRIVATE LIMITED / VARANIUM INDIA OPPORTUNITY LTD,44.05,46.25,4.9943246311010325,2024-02-21 09:25:00,46.25,46.943749999999994,0.6937499999999943,45.556250000000006,44.86250000000001,False,,,2024-02-21 14:30:00,46.25,time_stop,1441,0.0,70.832434255,-70.832434255
2024-09-03,2024-09-04,NSE:TFCILTD,small_cap,SHORT,19.624,1100000,1625220,67.68314443583023,CONNECOR INVESTMENT ENTERPRISE LIMITED .,35.5,35.4,-0.28169014084507005,2024-09-04 09:25:00,35.5,36.0325,0.5324999999999989,34.9675,34.435,False,,,2024-09-04 14:30:00,35.1,time_stop,1877,750.7999999999973,70.50249177719999,680.2975082227973
2023-03-27,2023-03-28,NSE:TRIDENT,mid_cap,SHORT,31.8914,12385000,15538622,79.70462245622552,TRIDENT LIMITED EMPLOYEES WELFARE TRUST,25.35,25.45,0.39447731755424265,2023-03-28 09:25:00,26.25,26.643749999999997,0.39374999999999716,25.856250000000003,25.462500000000006,True,25.856250000000003,2023-03-28 09:30:00,2023-03-28 10:30:00,25.65929745962978,t2,2539,1499.7937499999891,70.20306919998748,1429.5906808000016
2023-09-01,2023-09-04,NSE:TRITURBINE,mid_cap,SHORT,55.3,1400000,380570,367.86924875844124,RATI SAWHNEY,389.45,391.95,0.6419309282321262,2023-09-04 09:25:00,387.95,393.76924999999994,5.819249999999954,382.13075000000003,376.3115000000001,False,,,2023-09-04 14:30:00,387.45,time_stop,171,85.5,70.47033332039999,15.029666679600012
2023-08-02,2023-08-03,NSE:UNICHEMLAB,small_cap,SHORT,945.3454,23501440,512323,4587.2311022538515,PRAKASH AMRUT MODY,400.0,400.5,0.12499999999999734,2023-08-03 09:25:00,398.35,404.32525,5.97524999999996,392.37475000000006,386.3995000000001,False,,,2023-08-03 14:30:00,398.1,time_stop,167,41.75,70.68539005289999,-28.93539005289999
2023-12-22,2023-12-26,NSE:VGUARD,mid_cap,SHORT,128.7,4500000,757069,594.3976044455657,CHITTILAPPILLY THOMAS KOCHUOUSEPH,291.85,293.25,0.4796984752441169,2023-12-26 09:25:00,290.85,295.21274999999997,4.362749999999949,286.4872500000001,282.1245000000001,False,,,2023-12-26 14:30:00,290.25,time_stop,229,137.4000000000052,70.73032009139999,66.66967990860522
2024-03-27,2024-03-28,NSE:VIJAYA,mid_cap,SHORT,51.03,810000,55690,1454.4801580175974,SUNIL CHANDRA KONDAPALLY / SURENDRANATH REDDY SURA,627.05,644.0,2.7031337213938356,2024-03-28 09:25:00,640.6,650.209,9.608999999999924,630.9910000000001,621.3820000000002,True,630.9910000000001,2024-03-28 14:25:00,2024-03-28 14:30:00,630.9705,time_stop,104,1001.4679999999948,70.38506156479201,931.0829384352028
2024-08-29,2024-08-30,NSE:WELSPUNLIV,mid_cap,SHORT,781.4747,38081706,38483849,98.95503435740017,WELSPUN GROUP MASTER TRUST,196.8,198.0,0.6097560975609762,2024-08-30 09:25:00,197.83,200.79745,2.9674499999999853,194.86255000000003,191.89510000000004,True,194.86255000000003,2024-08-30 09:55:00,2024-08-30 10:20:00,196.34627500000002,breakeven_trail,336,498.5315999999975,70.4359647071304,428.09563529286714
