dims,k,cell,n,pf,wr,net,sharpe,n_months,win_mo_pct,lose_mo_pct,top_mo_pct
"R_size_bucket,dow",2,R_size_bucket=3%+ | dow=Mon,714,0.7182255544416288,43.977591036414566,-72890.6941232837,-0.3270021768743025,24,29.2,70.8,20.6
"R_size_bucket,dow",2,R_size_bucket=3%+ | dow=Sat,25,0.09678782092891071,12.0,-11900.702757272518,-1.2200382596176358,3,0.0,100.0,54.2
"R_size_bucket,dow",2,R_size_bucket=3%+ | dow=Thu,657,0.7850290964047579,43.07458143074581,-50786.315250890875,-0.23258683077968142,24,25.0,75.0,28.8
"R_size_bucket,dow",2,R_size_bucket=3%+ | dow=Tue,812,0.7544624269892385,43.47290640394089,-76216.05219807617,-0.2110316560797099,24,29.2,70.8,39.4
"R_size_bucket,dow",2,R_size_bucket=3%+ | dow=Wed,737,0.5710490450930885,38.26322930800543,-132245.8943267935,-0.4334780530984482,24,16.7,83.3,21.9
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Apr,9684,0.7353072558466855,47.69723254853366,-1330652.6183825629,-1.4213685258657502,2,0.0,100.0,50.3
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Aug,11710,0.8118161728885963,49.87190435525192,-1094731.938897804,-0.6946154054895739,2,0.0,100.0,51.9
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Dec,11669,0.779371924660788,49.01019796040792,-1310132.3853668857,-0.6756695271961521,2,0.0,100.0,66.5
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Feb,9151,0.8466539603973556,50.79226314064037,-686056.818499709,-0.5543597463243606,2,0.0,100.0,83.4
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Jan,11035,0.8128405606389296,50.09515178975985,-1015349.188965987,-0.6872797732986348,2,0.0,100.0,54.6
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Jul,11620,0.7423542156437942,48.04647160068847,-1545536.9968945214,-1.0744080458038938,2,0.0,100.0,54.2
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Jun,10301,0.7750901791517865,48.830210659159306,-1153726.2725509042,-1.0238165820418053,2,0.0,100.0,57.2
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Mar,9162,0.8364639820027131,50.21829294913774,-748507.3164001602,-0.6439872291789425,2,0.0,100.0,54.5
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=May,10813,0.783713226207483,48.92259317488208,-1172657.435766807,-0.8444712360188787,2,0.0,100.0,58.1
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Nov,10088,0.7633416795861827,49.07811260904044,-1200508.9134873415,-1.1449576724961066,2,0.0,100.0,50.0
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Oct,10208,0.8100415226888501,50.274294670846395,-965648.0594710016,-0.6365861862438589,2,0.0,100.0,50.3
"R_size_bucket,month",2,R_size_bucket=<0.5% | month=Sep,11632,0.7824341503464001,49.13170563961485,-1277397.978753772,-0.8917356553329229,2,0.0,100.0,54.4
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Apr,16365,0.7587697679297838,48.01710968530401,-2053844.926202823,-1.9704644995865763,2,0.0,100.0,64.5
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Aug,19875,0.7421088256896413,47.305660377358485,-2741235.34918352,-1.7920831637366446,2,0.0,100.0,54.3
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Dec,21034,0.6760751100497808,46.04449938195303,-3732042.9688125704,-2.0546496418043763,2,0.0,100.0,66.4
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Feb,18033,0.7457039092553117,47.64598236566295,-2432714.096864984,-1.756655082222519,2,0.0,100.0,55.8
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Jan,18669,0.732563372264319,47.62976056564358,-2619320.4826265373,-1.6261693711231384,2,0.0,100.0,51.9
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Jul,20069,0.7347799573417836,47.58582889032837,-2822037.250131624,-1.8113718366969596,2,0.0,100.0,52.2
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Jun,17719,0.715637471298362,46.689993791974715,-2711934.8611870217,-1.3404656240418633,2,0.0,100.0,54.4
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Mar,17274,0.7982961749383718,48.83640152830844,-1807887.8033229797,-1.2984811943250405,2,0.0,100.0,56.2
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=May,19404,0.7473069930159663,47.52628324056896,-2571360.9302295432,-1.6594717357139466,2,0.0,100.0,53.7
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Nov,18815,0.675661051326783,45.78793515811852,-3364437.519629535,-2.142621294326721,2,0.0,100.0,60.4
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Oct,20614,0.7461421174603123,47.99650722809741,-2778061.663964713,-1.32960656193928,2,0.0,100.0,50.3
"R_size_bucket,month",2,R_size_bucket=0.5-1% | month=Sep,19492,0.7319447081391214,47.41432382515904,-2793749.905280283,-1.3319113464724062,2,0.0,100.0,54.3
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Apr,4680,0.8086671329625379,47.69230769230769,-416889.16643475194,-0.6920185669616726,2,0.0,100.0,73.7
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Aug,6567,0.7720484967948839,46.231155778894475,-740745.3515932072,-0.8511409407348003,2,0.0,100.0,63.1
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Dec,6431,0.783893234832806,46.97558700046649,-666545.1619116196,-0.5547523348405237,2,0.0,100.0,85.0
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Feb,6404,0.9411189709462153,50.26545908806995,-171451.08506238725,-0.18089288030494796,2,0.0,100.0,81.3
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Jan,5449,0.8957803682023688,49.34850431271793,-261438.12256499683,-0.36397298316159027,2,0.0,100.0,77.8
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Jul,6172,0.8711769668972974,48.833441348023335,-364878.02436587476,-0.5745076439208721,2,0.0,100.0,52.1
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Jun,6027,0.8458731691553483,47.73519163763066,-442580.66286763095,-0.32483170669763034,2,0.0,100.0,71.5
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Mar,5797,0.9773385221473616,51.112644471278244,-58737.392768268066,-0.05449748106402563,2,50.0,50.0,187.6
"R_size_bucket,month",2,R_size_bucket=1-2% | month=May,5913,0.8202746410141389,47.708439032639944,-485510.1733319515,-0.6367888561872215,2,0.0,100.0,58.3
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Nov,6243,0.6921481601143101,44.75412461957392,-987262.3295376988,-0.9607515024125981,2,0.0,100.0,81.6
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Oct,8259,0.8272556592337774,48.52887758808572,-692575.9652836078,-0.39258878386639307,2,0.0,100.0,55.5
"R_size_bucket,month",2,R_size_bucket=1-2% | month=Sep,6092,0.8339284734722124,48.456992777413,-476180.60362744954,-0.4312254192656948,2,0.0,100.0,71.8
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Apr,617,0.6198280651298369,38.573743922204216,-107856.30841989077,-0.45938681210400006,2,0.0,100.0,63.6
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Aug,990,0.8368095717735636,45.85858585858586,-68595.3602831616,-0.28586895252054084,2,0.0,100.0,58.6
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Dec,787,0.7475227973553127,44.72681067344346,-85412.50360765865,-0.3729906685498656,2,0.0,100.0,85.5
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Feb,1006,0.9145545520673468,47.713717693836976,-35707.09469860588,-0.14615655839101374,2,0.0,100.0,68.5
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Jan,734,0.8794256034992366,47.68392370572207,-35209.35954559012,-0.23092772007974938,2,0.0,100.0,92.3
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Jul,876,0.7759847244525084,44.86301369863014,-80949.08439037754,-0.5621633768335825,2,0.0,100.0,65.5
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Jun,877,0.7924362320227837,42.87343215507411,-80315.384999339,-0.5740966882359759,2,0.0,100.0,63.7
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Mar,829,1.0914087570922286,51.26658624849216,27779.332686264293,0.10492672130282296,2,50.0,50.0,187.4
"R_size_bucket,month",2,R_size_bucket=2-3% | month=May,754,0.6823216605255265,43.103448275862064,-105292.62028609289,-0.45271349831877317,2,0.0,100.0,90.3
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Nov,852,0.7540225369144044,44.36619718309859,-91832.1566888358,-0.41486504135523494,2,0.0,100.0,71.6
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Oct,1175,0.8056999623526061,45.4468085106383,-102354.49286439392,-0.20638534269503492,2,0.0,100.0,59.9
"R_size_bucket,month",2,R_size_bucket=2-3% | month=Sep,879,0.825675273063819,46.64391353811149,-62832.97516548344,-0.4348221631575977,2,0.0,100.0,60.1
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Apr,209,0.9708455141801119,44.49760765550239,-1913.564962628796,-0.029634162892365753,2,50.0,50.0,132.7
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Aug,312,0.5517583607433576,37.5,-60895.68315596128,-0.6228715308514616,2,0.0,100.0,57.8
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Dec,220,0.7258061464408135,42.72727272727273,-21207.887785100465,-0.28331801638564064,2,0.0,100.0,52.6
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Feb,370,0.6282641057167997,38.108108108108105,-57446.99142433559,-0.48786304184178286,2,0.0,100.0,58.5
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Jan,245,0.6466704274436308,41.224489795918366,-33406.22097543625,-0.38298513491798275,2,0.0,100.0,63.4
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Jul,300,0.7498687339711615,43.0,-27551.034749184648,-0.3703976931302654,2,0.0,100.0,85.1
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Jun,378,0.9140197610574583,48.67724867724868,-12395.393210211774,-0.07777486349310749,2,0.0,100.0,70.6
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Mar,283,0.9672081558926919,50.17667844522968,-2854.7961235534917,-0.025280100811807458,2,50.0,50.0,250.9
"R_size_bucket,month",2,R_size_bucket=3%+ | month=May,250,0.5223637412811538,38.0,-46495.92173658493,-0.5456726603519189,2,0.0,100.0,61.1
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Nov,275,0.6595908815566327,40.0,-35664.170915948445,-0.4779648843716224,2,0.0,100.0,75.6
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Oct,369,0.6939422090159612,42.00542005420054,-44720.97804007858,-0.33186678100933154,2,0.0,100.0,59.2
"R_size_bucket,month",2,R_size_bucket=3%+ | month=Sep,347,0.5450660149771304,35.44668587896253,-67484.17342965861,-0.32831090778753647,2,0.0,100.0,81.1
"R_size_bucket,quarter",2,R_size_bucket=<0.5% | quarter=Q1,29348,0.8307601091774999,50.35096088319476,-2449913.323865856,-0.6325235907629801,6,0.0,100.0,23.3
"R_size_bucket,quarter",2,R_size_bucket=<0.5% | quarter=Q2,30798,0.7652534591310695,48.506396519254494,-3657036.326700274,-1.0539188329074813,6,0.0,100.0,18.6
"R_size_bucket,quarter",2,R_size_bucket=<0.5% | quarter=Q3,34962,0.7785047087646828,49.01893484354442,-3917666.9145460967,-0.8805899245716886,6,0.0,100.0,21.4
"R_size_bucket,quarter",2,R_size_bucket=<0.5% | quarter=Q4,31965,0.7840064826897852,49.43531988111998,-3476289.358325229,-0.756135674038178,6,0.0,100.0,25.1
"R_size_bucket,quarter",2,R_size_bucket=0.5-1% | quarter=Q1,53976,0.7578028888543608,48.021342819030686,-6859922.3828145005,-1.543918093809908,6,0.0,100.0,19.8
"R_size_bucket,quarter",2,R_size_bucket=0.5-1% | quarter=Q2,53488,0.7400644259665705,47.399416691594375,-7337140.717619388,-1.5447644861354322,6,0.0,100.0,20.1
"R_size_bucket,quarter",2,R_size_bucket=0.5-1% | quarter=Q3,59436,0.7363056345214433,47.43589743589743,-8357022.504595428,-1.5990213914133309,6,0.0,100.0,18.2
"R_size_bucket,quarter",2,R_size_bucket=0.5-1% | quarter=Q4,60463,0.699294441498645,46.63017051750658,-9874542.15240682,-1.7577637000372572,6,0.0,100.0,25.1
"R_size_bucket,quarter",2,R_size_bucket=1-2% | quarter=Q1,17650,0.9386410261951649,50.26062322946176,-491626.6003956521,-0.17679915324044385,6,16.7,83.3,41.4
"R_size_bucket,quarter",2,R_size_bucket=1-2% | quarter=Q2,16620,0.8264945924313777,47.7135980746089,-1344980.0026343344,-0.4679609788597123,6,0.0,100.0,23.5
"R_size_bucket,quarter",2,R_size_bucket=1-2% | quarter=Q3,18831,0.8232481844793325,47.804152726886514,-1581803.9795865314,-0.585244641282668,6,0.0,100.0,29.5
"R_size_bucket,quarter",2,R_size_bucket=1-2% | quarter=Q4,20933,0.7722074289809205,46.92590646347872,-2346383.4567329264,-0.5757000595114675,6,0.0,100.0,34.3
"R_size_bucket,quarter",2,R_size_bucket=2-3% | quarter=Q1,2569,0.9574504598835206,48.8516932658622,-43137.12155793173,-0.06324862514321078,6,16.7,83.3,120.7
"R_size_bucket,quarter",2,R_size_bucket=2-3% | quarter=Q2,2248,0.7071481381590118,41.770462633451956,-293464.3137053227,-0.47382901561105395,6,0.0,100.0,32.4
"R_size_bucket,quarter",2,R_size_bucket=2-3% | quarter=Q3,2745,0.814051602350093,45.79234972677595,-212377.4198390226,-0.3932298690900518,6,0.0,100.0,25.0
"R_size_bucket,quarter",2,R_size_bucket=2-3% | quarter=Q4,2814,0.7742290079557096,44.9182658137882,-279599.1531608884,-0.27914028141253155,6,0.0,100.0,26.1
"R_size_bucket,quarter",2,R_size_bucket=3%+ | quarter=Q1,898,0.72122505016996,42.761692650334076,-93708.00852332532,-0.2880396838601784,6,16.7,83.3,35.9
"R_size_bucket,quarter",2,R_size_bucket=3%+ | quarter=Q2,837,0.8020331893422117,44.44444444444444,-60804.8799094255,-0.18252375466954446,6,16.7,83.3,46.7
"R_size_bucket,quarter",2,R_size_bucket=3%+ | quarter=Q3,959,0.6045768216798376,38.47758081334723,-155930.89133480453,-0.373338801578781,6,0.0,100.0,35.1
"R_size_bucket,quarter",2,R_size_bucket=3%+ | quarter=Q4,864,0.6904862008549271,41.550925925925924,-101593.03674112748,-0.34644106995532087,6,0.0,100.0,26.5
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=<0.5% | entry_hour_bucket=09:00,17398,0.8694139366895159,52.448557305437404,-1154557.8609717889,-0.25035631736504477,24,12.5,87.5,8.6
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=<0.5% | entry_hour_bucket=10:00,40916,0.8106853260877208,50.49858246162871,-4063037.890704985,-0.5154790422677764,24,4.2,95.8,9.2
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=<0.5% | entry_hour_bucket=11:00,28463,0.8210706030013498,50.549836630010894,-2586964.6784074535,-0.4545916434221331,24,0.0,100.0,7.0
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=<0.5% | entry_hour_bucket=12:00,18808,0.7641564850297381,48.85686941726925,-2208909.1420873525,-0.5266702809145833,24,0.0,100.0,7.1
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=<0.5% | entry_hour_bucket=13:00,12310,0.674837851638737,45.71080422420796,-1947548.2844590142,-0.686085653934524,24,0.0,100.0,6.6
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=<0.5% | entry_hour_bucket=14:00,8219,0.6013666125506244,40.97822119479255,-1375512.5615460805,-0.7393599678717928,24,0.0,100.0,7.5
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=<0.5% | entry_hour_bucket=15:00,959,0.38935560816027465,30.96976016684046,-164375.50526078156,-0.5309346105655343,24,0.0,100.0,10.6
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=0.5-1% | entry_hour_bucket=09:00,68952,0.8054508796486364,49.926035502958584,-7034833.759707462,-0.553051546022929,24,4.2,95.8,8.7
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=0.5-1% | entry_hour_bucket=10:00,75913,0.7560102381745887,48.40014226812272,-10061154.53986807,-0.853084438090351,24,0.0,100.0,10.1
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=0.5-1% | entry_hour_bucket=11:00,36640,0.6871706739662516,46.394650655021834,-6345553.622329421,-1.0005905232145285,24,0.0,100.0,7.3
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=0.5-1% | entry_hour_bucket=12:00,20794,0.6501127129214344,44.921612003462535,-3986975.3487173943,-1.089878110986186,24,0.0,100.0,5.5
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=0.5-1% | entry_hour_bucket=13:00,13229,0.6130664269841039,42.89817824476529,-2693202.222791191,-0.9078889933925113,24,0.0,100.0,6.3
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=0.5-1% | entry_hour_bucket=14:00,9920,0.5679943945216855,39.52620967741935,-1912634.428926772,-0.98015055832068,24,0.0,100.0,6.2
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=0.5-1% | entry_hour_bucket=15:00,1915,0.36169538023791975,29.13838120104439,-394273.83509582677,-0.7347630671710413,24,0.0,100.0,6.9
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=1-2% | entry_hour_bucket=09:00,38197,0.888650920472775,49.66882215880828,-1995994.4556745347,-0.1793711750946852,24,29.2,70.8,21.8
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=1-2% | entry_hour_bucket=10:00,20824,0.8437759077400806,48.82827506723012,-1576073.15659831,-0.22713676370608812,24,4.2,95.8,19.5
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=1-2% | entry_hour_bucket=11:00,6751,0.7273651786099967,45.43030662124129,-919423.8056336432,-0.3965338221901444,24,0.0,100.0,14.0
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=1-2% | entry_hour_bucket=12:00,3512,0.7073123136620584,44.390660592255124,-494513.4822971232,-0.3390990271517739,24,4.2,95.8,9.1
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=1-2% | entry_hour_bucket=13:00,2241,0.6281819166366703,40.74074074074074,-381195.94532122364,-0.37749948867757316,24,0.0,100.0,9.4
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=1-2% | entry_hour_bucket=14:00,2047,0.575964004771572,38.78847093307279,-337357.17716233066,-0.45987247524326536,24,4.2,95.8,10.8
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=1-2% | entry_hour_bucket=15:00,462,0.4855813939689989,33.116883116883116,-60236.01666227892,-0.31312493824547233,24,29.2,70.8,14.2
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=2-3% | entry_hour_bucket=09:00,6045,0.8455902227177395,46.74937965260546,-402237.3625798492,-0.13655836726217999,24,16.7,83.3,21.3
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=2-3% | entry_hour_bucket=10:00,2423,0.8230350029650488,45.9347915806851,-184399.73057543766,-0.15520467203951943,24,12.5,87.5,17.0
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=2-3% | entry_hour_bucket=11:00,755,0.7352935300057338,42.91390728476821,-84563.62746053736,-0.18639257518957145,24,16.7,83.3,12.0
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=2-3% | entry_hour_bucket=12:00,465,0.6893155234391268,42.58064516129032,-59713.553849293065,-0.20133843748740096,24,25.0,75.0,22.9
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=2-3% | entry_hour_bucket=13:00,307,0.6148858501177901,39.73941368078176,-47280.91712088502,-0.25772752585533204,24,25.0,75.0,12.8
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=2-3% | entry_hour_bucket=14:00,304,0.5573008872319254,34.868421052631575,-43588.19305716893,-0.26392230227414826,24,12.5,87.5,14.8
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=2-3% | entry_hour_bucket=15:00,77,0.5893503377372624,33.76623376623377,-6794.623619994214,-0.23036292493740163,22,45.5,54.5,25.2
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=3%+ | entry_hour_bucket=09:00,2143,0.6992909153555542,42.46383574428371,-254782.1489219909,-0.2279150403335505,24,8.3,91.7,10.4
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=3%+ | entry_hour_bucket=10:00,738,0.7087880724286024,42.140921409214094,-84360.50425041417,-0.12559818958514762,24,16.7,83.3,31.2
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=3%+ | entry_hour_bucket=11:00,274,0.7534466610588086,42.33576642335766,-23840.57066044896,-0.11487122895381777,24,33.3,66.7,35.8
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=3%+ | entry_hour_bucket=12:00,170,0.7339861069949086,39.411764705882355,-15940.499253102103,-0.1910420956767331,24,29.2,70.8,23.7
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=3%+ | entry_hour_bucket=13:00,96,0.6375202570169171,39.58333333333333,-12162.764373568902,-0.18846081984710175,24,33.3,66.7,23.2
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=3%+ | entry_hour_bucket=14:00,111,0.414205651192913,31.53153153153153,-20628.198559642933,-0.35723769841789543,24,20.8,79.2,12.2
"R_size_bucket,entry_hour_bucket",2,R_size_bucket=3%+ | entry_hour_bucket=15:00,26,0.9083898710127761,26.923076923076923,-322.13048951487303,-0.03424219252326413,16,31.2,68.8,524.9
"dow,month",2,dow=Fri | month=Apr,5290,0.7177051300114066,46.880907372400756,-779846.2571795312,-4.122147845233817,2,0.0,100.0,73.8
"dow,month",2,dow=Fri | month=Aug,8375,0.7310949457951622,47.55820895522388,-1168286.7410744599,-1.7415089023384034,2,0.0,100.0,76.1
"dow,month",2,dow=Fri | month=Dec,8780,0.7245150446017727,46.42369020501139,-1292850.039205201,-1.2352899719273864,2,0.0,100.0,56.2
"dow,month",2,dow=Fri | month=Feb,6835,0.7986565774728179,48.968544257498166,-689029.1348629536,-1.2603622115271094,2,0.0,100.0,67.8
"dow,month",2,dow=Fri | month=Jan,5803,0.8241834392800644,49.508874719972425,-506951.35271868703,-0.8141354820287484,2,0.0,100.0,73.1
"dow,month",2,dow=Fri | month=Jul,7288,0.7920480394945961,48.86114160263447,-761276.4366262138,-1.1387383230613892,2,0.0,100.0,52.5
"dow,month",2,dow=Fri | month=Jun,7937,0.6697183967434029,45.382386292049894,-1404636.5848062069,-4.256553854231364,2,0.0,100.0,60.8
"dow,month",2,dow=Fri | month=Mar,6674,0.7734501367389518,48.24692837878334,-772894.6733717183,-1.488326808892929,2,0.0,100.0,66.1
"dow,month",2,dow=Fri | month=May,7847,0.7698627862559699,48.51535618707786,-913404.4159600826,-1.5274684359432587,2,0.0,100.0,63.0
"dow,month",2,dow=Fri | month=Nov,6599,0.691607395316253,45.825125018942266,-1075436.6888689154,-3.39241167070642,2,0.0,100.0,54.8
"dow,month",2,dow=Fri | month=Oct,7713,0.7516217222920226,48.204330351354855,-976738.2764363841,-1.6316181246144192,2,0.0,100.0,51.6
"dow,month",2,dow=Fri | month=Sep,8327,0.7462569524720041,47.54413354149153,-1107015.1735130707,-1.4260503176411001,2,0.0,100.0,71.4
"dow,month",2,dow=Mon | month=Apr,7700,0.7733057521481456,47.97402597402598,-874722.0823231022,-1.736615476236263,2,0.0,100.0,50.6
"dow,month",2,dow=Mon | month=Aug,7309,0.7442823982634125,46.57271856615132,-965496.8412646189,-1.7509098127726948,2,0.0,100.0,55.0
"dow,month",2,dow=Mon | month=Dec,7939,0.6456669535373251,45.056052399546545,-1515777.3173372843,-2.3216943107642125,2,0.0,100.0,66.9
"dow,month",2,dow=Mon | month=Feb,6775,0.8459778251347719,49.68265682656827,-513115.5414257221,-0.8986562457394544,2,0.0,100.0,81.9
"dow,month",2,dow=Mon | month=Jan,7416,0.7698690299306373,48.53020496224379,-841831.5924916085,-2.1935850482205694,2,0.0,100.0,53.9
"dow,month",2,dow=Mon | month=Jul,9054,0.7395671692761624,47.415506958250496,-1204443.7267333164,-4.00641500379335,2,0.0,100.0,54.4
"dow,month",2,dow=Mon | month=Jun,6013,0.723874993136488,46.66555795775819,-847593.7934751756,-2.381972560402261,2,0.0,100.0,53.6
"dow,month",2,dow=Mon | month=Mar,5893,0.8685371440199326,49.73697607330732,-384098.0106324536,-0.5564266032943181,2,0.0,100.0,50.2
"dow,month",2,dow=Mon | month=May,5965,0.7330230096047696,47.141659681475275,-797271.765500075,-2.2768332350734477,2,0.0,100.0,53.6
"dow,month",2,dow=Mon | month=Nov,6857,0.6929816145669674,46.12804433425696,-1118802.819528495,-3.3437260116757486,2,0.0,100.0,70.3
"dow,month",2,dow=Mon | month=Oct,7693,0.9216680899543368,51.15039646431821,-289752.57077135716,-0.24117944832280533,2,50.0,50.0,101.2
"dow,month",2,dow=Mon | month=Sep,8475,0.7050071135779399,46.73746312684366,-1292747.2213147948,-2.0385053684069985,2,0.0,100.0,60.3
"dow,month",2,dow=Sat | month=Jan,889,0.6450117065833088,44.43194600674916,-169516.45554358672,0.0,1,0.0,100.0,100.0
"dow,month",2,dow=Sat | month=Mar,457,0.30214734604437465,29.75929978118162,-175017.54175130685,0.0,1,0.0,100.0,100.0
"dow,month",2,dow=Sat | month=May,460,0.42237464756465,34.78260869565217,-132393.11341982565,0.0,1,0.0,100.0,100.0
"dow,month",2,dow=Thu | month=Apr,5834,0.7759073323398773,48.42303736715804,-656109.6879360621,-2.42194422980193,2,0.0,100.0,50.1
"dow,month",2,dow=Thu | month=Aug,8211,0.7853173153410292,48.471562538058706,-907298.8681135625,-1.5190536893517221,2,0.0,100.0,61.1
"dow,month",2,dow=Thu | month=Dec,7819,0.7314997601215812,48.036833354648934,-1062531.9246009314,-1.3283005229513951,2,0.0,100.0,76.2
"dow,month",2,dow=Thu | month=Feb,7709,0.703210780168866,46.38733947334285,-1205738.8535118585,-2.9103907480820257,2,0.0,100.0,62.5
"dow,month",2,dow=Thu | month=Jan,5896,0.7708667198179986,48.507462686567166,-676253.0568600132,-1.0940370476686827,2,0.0,100.0,62.4
"dow,month",2,dow=Thu | month=Jul,7183,0.7434467868628428,47.6124182096617,-941575.759432544,-1.9919467182570822,2,0.0,100.0,63.4
"dow,month",2,dow=Thu | month=Jun,7187,0.797821924671948,48.53207179629887,-734421.9426841822,-1.1805213298614463,2,0.0,100.0,58.6
"dow,month",2,dow=Thu | month=Mar,6762,0.8076563487251333,49.02395740905058,-651932.3799874174,-1.5590870626553939,2,0.0,100.0,51.8
"dow,month",2,dow=Thu | month=May,7645,0.8067916619818606,48.71157619359058,-745865.6416572216,-0.8342177571116555,2,0.0,100.0,58.3
"dow,month",2,dow=Thu | month=Nov,8545,0.6670045230154675,46.15564657694558,-1503821.6285363242,-1.8389820479952559,2,0.0,100.0,63.3
"dow,month",2,dow=Thu | month=Oct,8766,0.7294413165657064,47.889573351585675,-1231282.161122048,-2.205893908385191,2,0.0,100.0,53.3
"dow,month",2,dow=Thu | month=Sep,7524,0.8185422018819765,49.20255183413078,-687958.0081621526,-0.5110721093992117,2,0.0,100.0,80.6
"dow,month",2,dow=Tue | month=Apr,6951,0.755403002738486,47.89238958423249,-868460.9867014717,-1.9198732129876313,2,0.0,100.0,73.9
"dow,month",2,dow=Tue | month=Aug,7343,0.8229150509780369,48.97180988696718,-652127.5507873516,-1.7206550422892029,2,0.0,100.0,51.5
"dow,month",2,dow=Tue | month=Dec,8886,0.7400086356085253,47.97434166103984,-1186850.1784670353,-1.5537632895083604,2,0.0,100.0,75.9
