T0_signal_date,T1_entry_date,symbol,cap_segment,t0_pct_change,t0_vol_ratio_20d,t0_close,t1_open,t1_high,gap_pct,entry_price,hard_sl,t1_target,t2_target,exit_price,exit_reason,stop_distance,qty,realized_pnl,fee,net_pnl
2024-02-23,2024-02-26,NSE:NUCLEUS,small_cap,4.996819563220001,1.5941029694672482,1485.6,1551.0,1551.0,4.402261712439426,1464.95,1558.7549999999999,1551.0,1485.6,1485.6,t2_full_gap_fill,93.80499999999984,10,-206.49999999999864,15.656684733000002,-222.15668473299863
2024-06-07,2024-06-10,NSE:NUCLEUS,small_cap,5.888865233127527,1.7425693223851622,1243.4,1274.0,1274.0,2.4609940485764703,1261.0,1280.37,1274.0,1243.4,1258.0,eod,19.36999999999989,51,153.0,68.28602741400002,84.71397258599998
2024-02-19,2024-02-20,NSE:OMAXE,small_cap,9.97530864197531,1.702526219797362,111.35,116.7,122.45,4.804669959586905,118.3,123.06224999999999,116.7,111.35,116.25,eod,4.7622499999999945,209,428.4499999999994,26.097156455699995,402.35284354429945
2024-03-28,2024-04-01,NSE:OMAXE,small_cap,9.957498482088646,1.511013695255842,90.55,92.0,99.6,1.6013252346769757,98.0,100.09799999999998,92.0,90.55,99.6,eod,2.0979999999999848,476,-761.5999999999973,49.89899698559999,-811.4989969855973
2024-06-20,2024-06-21,NSE:OMAXE,small_cap,9.997919267582178,3.7593264256946637,105.73,109.0,115.0,3.092783505154628,109.81,115.57499999999999,109.0,105.73,109.3,eod,5.764999999999986,173,88.23000000000089,20.153197078179996,68.07680292182089
2024-06-28,2024-07-01,NSE:OMAXE,small_cap,4.999069074660212,6.5196466097553865,112.79,116.9,118.42,3.643940065608642,117.59,119.01209999999999,116.9,112.79,118.42,eod,1.4220999999999862,703,-583.4899999999988,76.57013791217999,-660.0601379121788
2024-07-01,2024-07-02,NSE:OMAXE,small_cap,4.991577267488245,1.5425985160407316,118.42,120.4,124.34,1.6720148623543318,123.6,124.9617,120.4,118.42,124.34,eod,1.361699999999999,734,-543.1600000000067,79.42600843176,-622.5860084317667
2024-07-02,2024-07-03,NSE:OMAXE,small_cap,4.999155548049328,1.8651109665188828,124.34,127.7,130.55,2.702267974907513,127.49,131.20275,127.7,124.34,124.34,t2_full_gap_fill,3.712750000000014,269,847.3499999999977,36.09185723161999,811.2581427683778
2024-10-08,2024-10-09,NSE:OMAXE,small_cap,4.9977116704805535,2.037389327277915,114.71,119.9,120.44,4.524452968354997,119.7,121.04219999999998,119.9,114.71,120.44,eod,1.342199999999977,745,-551.2999999999962,78.8780532458,-630.1780532457963
2024-10-09,2024-10-10,NSE:OMAXE,small_cap,4.995205300322558,2.213730155911496,120.44,124.39,126.46,3.2796413151776838,126.46,127.7246,124.39,120.44,126.46,eod,1.2646000000000015,790,0.0,82.6469251608,-82.6469251608
2024-10-16,2024-10-17,NSE:OMAXE,small_cap,4.997156090030064,2.892854446952158,129.22,133.85,134.01,3.5830366816282266,128.18,134.68004999999997,133.85,129.22,129.22,t2_full_gap_fill,6.500049999999959,153,-159.11999999999878,20.9104341732,-180.03043417319878
2024-06-13,2024-06-14,NSE:OMINFRAL,small_cap,9.994324988965243,5.27758627923234,174.44,177.0,180.7,1.4675533134602237,173.01,181.60349999999997,177.0,174.44,174.44,t2_full_gap_fill,8.593499999999977,116,-165.8800000000008,21.3996469052,-187.2796469052008
2024-10-09,2024-10-10,NSE:OMINFRAL,small_cap,4.784572195776859,3.020171220124661,171.7,173.97,177.45,1.322073383808986,168.22,178.33724999999998,173.97,171.7,171.7,t2_full_gap_fill,10.117249999999984,98,-341.039999999999,17.66476729696,-358.704767296959
2024-11-22,2024-11-25,NSE:OPTIEMUS,mid_cap,4.997123366483103,1.9540703116874112,638.75,670.65,670.65,4.994129158512717,660.0,674.0032499999999,670.65,638.75,638.75,t2_full_gap_fill,14.003249999999866,71,1508.75,49.16757401749999,1459.5824259825
2024-10-28,2024-10-29,NSE:ORIENTELEC,small_cap,19.996194824961933,12.208403519566408,252.28,261.8,265.0,3.7735849056603765,253.0,266.325,261.8,252.28,252.28,t2_full_gap_fill,13.324999999999989,75,53.999999999999915,20.144101776,33.855898223999915
2024-06-18,2024-06-19,NSE:ORISSAMINE,small_cap,19.999999999999996,8.52893796749447,7956.6,8250.0,8500.0,3.6875047130684013,7950.95,8542.5,8250.0,7956.6,7956.6,t2_full_gap_fill,591.5500000000002,1,-5.650000000000546,8.452746015299997,-14.102746015300543
2024-02-07,2024-02-08,NSE:PAKKA,small_cap,19.989660520420482,2.6815336121120663,348.15,365.0,382.9,4.839867873043224,361.05,384.81449999999995,365.0,348.15,348.15,t2_full_gap_fill,23.76449999999994,42,541.8000000000014,15.888269678400002,525.9117303216015
2024-03-26,2024-03-27,NSE:PARACABLES,small_cap,4.960460100647013,1.7971934508684224,73.0,74.8,76.45,2.465753424657535,72.5,76.83224999999999,74.8,73.0,73.0,t2_full_gap_fill,4.332249999999988,230,-115.0,17.77085179,-132.77085179
2024-05-27,2024-05-28,NSE:PARACABLES,small_cap,4.996915484268971,1.9388855417108122,85.1,87.0,87.0,2.2326674500587673,82.6,87.43499999999999,87.0,85.1,85.1,t2_full_gap_fill,4.834999999999994,206,-515.0,18.3014079572,-533.3014079572
2024-07-03,2024-07-04,NSE:PARACABLES,small_cap,4.991610738255048,1.7209349770109297,75.09,76.0,78.84,1.2118790784392042,77.6,79.2342,76.0,75.09,78.84,eod,1.634200000000007,611,-757.6400000000056,50.71101708504,-808.3510170850456
2024-07-04,2024-07-05,NSE:PARACABLES,small_cap,4.994007191370353,2.1950365147764868,78.84,81.0,82.78,2.739726027397249,82.0,83.1939,81.0,78.84,82.78,eod,1.1938999999999993,837,-652.8600000000009,71.59617348916001,-724.456173489161
2024-07-05,2024-07-08,NSE:PARACABLES,small_cap,4.997463216641296,3.181530929123127,82.78,84.4,84.98,1.9569944431022002,79.9,85.4049,84.4,82.78,82.78,t2_full_gap_fill,5.504899999999992,181,-521.2799999999992,15.58995138248,-536.8699513824791
2024-08-22,2024-08-23,NSE:PARAS,mid_cap,4.995944849959444,1.5671711612682953,647.3,657.5,657.5,1.5757763015603388,642.5,660.7874999999999,657.5,647.3,647.3,t2_full_gap_fill,18.28749999999991,54,-259.19999999999754,36.983490775199996,-296.1834907751975
2024-10-08,2024-10-09,NSE:PARAS,mid_cap,5.005866249511159,1.7513360351566207,537.0,550.0,557.5,2.4208566108007368,555.3,560.853,550.0,537.0,551.4,eod,5.552999999999997,180,701.9999999999959,82.617559636,619.3824403639959
2024-08-30,2024-09-02,NSE:PATELENG,small_cap,6.635601118359746,3.251877261417758,57.21,59.5,60.7,4.002796713861212,59.25,61.003499999999995,59.5,57.21,59.59,eod,1.7534999999999954,570,-193.80000000000194,35.975486752799995,-229.77548675280195
2024-02-16,2024-02-19,NSE:PCJEWELLER,mid_cap,4.9056603773584895,2.4966741480359826,5.56,5.64,5.65,1.4388489208633004,5.6,5.678249999999999,5.64,5.56,5.56,t2_full_gap_fill,0.07824999999999971,12779,511.1600000000005,72.55674301783999,438.6032569821605
2024-06-06,2024-06-07,NSE:PCJEWELLER,mid_cap,5.063291139240511,1.5836140272864268,4.98,5.1,5.44,2.409638554216853,5.3,5.4672,5.1,4.98,5.32,eod,0.16720000000000024,5980,-119.60000000000277,33.7351636856,-153.33516368560277
2024-07-22,2024-07-23,NSE:PCJEWELLER,mid_cap,4.903417533432375,1.6521008290955168,7.06,7.3,7.41,3.399433427762033,7.41,7.484100000000001,7.3,7.06,7.41,eod,0.0741000000000005,13495,0.0,82.68047263540001,-82.68047263540001
2024-07-23,2024-07-24,NSE:PCJEWELLER,mid_cap,4.95750708215299,2.6228902644503,7.41,7.78,7.78,4.993252361673406,7.78,7.8578,7.78,7.41,7.78,eod,0.07779999999999987,12853,0.0,82.67990138808,-82.67990138808
2024-08-22,2024-08-23,NSE:PCJEWELLER,mid_cap,5.024154589371976,1.5498321504603418,10.87,11.12,11.41,2.2999080036798514,11.41,11.5241,11.12,10.87,11.41,eod,0.11410000000000053,8764,0.0,82.68022071888001,-82.68022071888001
2024-08-26,2024-08-27,NSE:PCJEWELLER,mid_cap,4.995617879053471,2.064612073164379,11.98,12.14,12.4,1.3355592654423987,12.01,12.462,12.14,11.98,11.98,t2_full_gap_fill,0.45199999999999996,2212,66.35999999999859,28.20682662727999,38.1531733727186
2024-09-13,2024-09-16,NSE:PCJEWELLER,mid_cap,4.9925484351713845,1.7990765803032982,14.09,14.35,14.79,1.8452803406671325,14.57,14.863949999999997,14.35,14.09,14.62,eod,0.29394999999999705,3401,-170.04999999999637,52.73672611714,-222.78672611713637
2024-11-29,2024-12-02,NSE:PCJEWELLER,mid_cap,4.865556978233032,1.6912970954543969,16.38,16.69,17.2,1.892551892551908,17.0,17.285999999999998,16.69,16.38,17.2,eod,0.2859999999999978,3496,-699.1999999999975,63.45968985920001,-762.6596898591976
2024-03-15,2024-03-18,NSE:PDMJEPAPER,small_cap,9.926168990976203,4.474307662400225,67.0,67.9,70.0,1.3432835820895717,68.1,70.35,67.9,67.0,67.0,t2_full_gap_fill,2.25,444,488.3999999999975,31.929794066400003,456.47020593359747
2024-12-02,2024-12-03,NSE:PDMJEPAPER,small_cap,19.99484668899767,4.118009406951356,186.28,195.45,199.9,4.922697015245858,191.34,200.8995,195.45,186.28,186.28,t2_full_gap_fill,9.559499999999986,104,526.2400000000002,20.92751790688,505.31248209312025
2024-01-30,2024-01-31,NSE:PFOCUS,mid_cap,19.59842863378438,10.351930747363348,137.0,142.4,147.95,3.9416058394160736,138.95,148.68974999999998,142.4,137.0,139.3,eod,9.739749999999987,102,-35.70000000000232,15.078172389,-50.77817238900232
2024-08-23,2024-08-26,NSE:PFOCUS,mid_cap,4.9982547993019155,2.4722736514017867,150.41,157.93,157.93,4.999667575294198,157.93,159.5093,157.93,150.41,157.93,eod,1.5792999999999893,633,0.0,82.67044564828001,-82.67044564828001
2024-08-26,2024-08-27,NSE:PFOCUS,mid_cap,4.93983112824945,3.2402160970995406,157.84,164.0,164.0,3.9026862645717086,153.0,164.82,164.0,157.84,157.84,t2_full_gap_fill,11.819999999999993,84,-406.5600000000003,13.830586647359997,-420.3905866473603
2024-10-15,2024-10-16,NSE:PFOCUS,mid_cap,4.98373454782044,4.441670978071907,161.36,163.0,163.5,1.0163609320773315,159.32,164.3175,163.0,161.36,161.36,t2_full_gap_fill,4.997500000000002,200,-408.0000000000041,34.03737521600001,-442.0373752160041
2024-11-11,2024-11-12,NSE:PIXTRANS,small_cap,19.999999999999996,8.070919057290867,2019.6,2104.95,2219.95,4.226084373143202,2075.25,2231.0497499999997,2104.95,2019.6,2100.05,eod,155.79974999999968,6,-148.8000000000011,13.296308830800001,-162.0963088308011
2024-04-01,2024-04-02,NSE:POCL,small_cap,9.954896907216515,1.9159205533012436,341.3,355.0,355.0,4.014063873425133,340.0,356.775,355.0,341.3,341.3,t2_full_gap_fill,16.774999999999977,59,-76.70000000000067,21.3523305602,-98.05233056020067
2024-04-22,2024-04-23,NSE:POCL,small_cap,9.990806006742247,1.5937342967545183,358.9,374.9,382.5,4.45806631373642,367.95,384.41249999999997,374.9,358.9,369.25,eod,16.462499999999977,60,-78.00000000000068,23.496570192,-101.49657019200069
2024-09-04,2024-09-05,NSE:POCL,small_cap,9.99697367093717,2.6834487205833373,1090.4,1137.0,1190.0,4.273661041819499,1167.0,1195.9499999999998,1137.0,1090.4,1090.4,t2_full_gap_fill,28.949999999999818,34,2604.399999999997,41.072744749600005,2563.327255250397
2024-10-17,2024-10-18,NSE:POCL,small_cap,4.9971793907484185,2.0628255671263886,1116.75,1130.0,1130.0,1.1864786209984324,1076.0,1135.6499999999999,1130.0,1116.75,1116.75,t2_full_gap_fill,59.649999999999864,16,-652.0,18.572128103999997,-670.572128104
2024-10-29,2024-10-30,NSE:POCL,small_cap,4.997341839447089,1.595170438196959,888.75,909.0,933.15,2.278481012658218,933.15,942.4815,909.0,888.75,933.15,eod,9.331500000000005,107,0.0,82.62693150460001,-82.62693150460001
2024-05-24,2024-05-27,NSE:PPL,small_cap,9.993229519295866,9.535931762892673,406.15,424.75,428.25,4.579588821863845,411.0,430.39124999999996,424.75,406.15,415.05,eod,19.391249999999957,51,-206.55000000000058,22.3646437413,-228.91464374130058
2024-06-05,2024-06-06,NSE:PPL,small_cap,8.010335917312661,2.7709440129083345,418.0,422.9,424.4,1.1722488038277357,420.5,426.52199999999993,422.9,418.0,418.0,t2_full_gap_fill,6.0219999999999345,166,415.0,71.938968546,343.061031454
2024-02-06,2024-02-07,NSE:PRAJIND,mid_cap,7.421503330161761,3.052319643063343,508.05,516.85,516.85,1.7321129810058178,510.8,519.43425,516.85,508.05,508.05,t2_full_gap_fill,8.634250000000009,115,316.25,62.2984328565,253.9515671435
2024-04-22,2024-04-23,NSE:PREMEXPLN,small_cap,19.7650725158816,5.594779860436132,499.6,509.95,513.8,2.0716573258606763,483.95,516.3689999999999,509.95,499.6,499.6,t2_full_gap_fill,32.418999999999926,30,-469.500000000001,15.628286138999998,-485.12828613900103
2024-06-18,2024-06-19,NSE:PREMEXPLN,small_cap,9.611843037257394,2.927161764119663,773.75,804.0,835.4,3.909531502423258,785.45,839.5769999999999,804.0,773.75,815.0,eod,54.12699999999984,18,-531.8999999999992,15.250288188599997,-547.1502881885992
2024-09-23,2024-09-24,NSE:PREMEXPLN,small_cap,4.894514767932501,1.6863613612031139,559.35,567.8,578.8,1.5106820416554756,571.9,581.6939999999998,567.8,559.35,559.35,t2_full_gap_fill,9.793999999999869,102,1280.0999999999954,61.45842082499998,1218.6415791749953
2024-12-13,2024-12-16,NSE:PREMEXPLN,small_cap,9.763880025526483,10.359865262771104,516.0,528.5,567.6,2.422480620155043,567.6,573.2760000000001,528.5,516.0,567.6,eod,5.676000000000045,176,0.0,82.6448672512,-82.6448672512
2024-09-13,2024-09-16,NSE:PTC,small_cap,8.627057589713182,10.239430855722597,238.23,243.0,246.85,2.002266717038159,241.4,248.08424999999997,243.0,238.23,242.16,eod,6.684249999999963,149,-113.23999999999864,38.275579718639996,-151.51557971863863
2024-04-01,2024-04-02,NSE:PURVA,mid_cap,9.272943980929682,1.5562476584584493,229.2,233.55,236.7,1.8979057591623105,231.8,237.88349999999997,233.55,229.2,232.6,eod,6.083499999999958,164,-131.1999999999972,40.458299209600014,-171.6582992095972
2024-12-03,2024-12-04,NSE:PURVA,mid_cap,4.998082577016483,1.8661447753376004,410.7,420.0,431.2,2.264426588750923,426.55,433.35599999999994,420.0,410.7,410.7,t2_full_gap_fill,6.805999999999926,146,2314.100000000003,65.212823331,2248.887176669003
2024-12-16,2024-12-17,NSE:PURVA,mid_cap,9.988818486768537,3.287098184644783,442.65,451.1,463.7,1.90895741556536,454.0,466.01849999999996,451.1,442.65,446.55,eod,12.01849999999996,83,618.349999999999,39.788305383899996,578.561694616099
2024-02-05,2024-02-06,NSE:PVP,small_cap,4.966139954853288,2.196617766726441,23.25,24.0,24.4,3.2258064516129004,24.4,24.644,24.0,23.25,24.4,eod,0.24399999999999977,4098,0.0,82.6780776544,-82.6780776544
2024-02-16,2024-02-19,NSE:PVP,small_cap,4.883720930232571,1.8026829465731409,22.55,23.5,23.65,4.212860310421274,23.65,23.886499999999998,23.5,22.55,23.65,eod,0.2364999999999995,4228,0.0,82.67843246640001,-82.67843246640001
2024-02-20,2024-02-21,NSE:PVP,small_cap,4.862579281183943,1.515972798277793,24.8,25.35,26.0,2.2177419354838745,25.05,26.129999999999995,25.35,24.8,24.8,t2_full_gap_fill,1.0799999999999947,925,231.25,24.529232417499998,206.7207675825
2024-02-28,2024-02-29,NSE:PVP,small_cap,4.844290657439454,9.514058639140929,30.3,30.8,31.4,1.650165016501659,28.95,31.556999999999995,30.8,30.3,30.3,t2_full_gap_fill,2.6069999999999958,383,-517.0500000000005,12.002188006499997,-529.0521880065005
2024-03-05,2024-03-06,NSE:PVP,small_cap,4.895104895104896,1.5759963498433016,37.5,38.7,39.35,3.200000000000003,37.7,39.546749999999996,38.7,37.5,37.5,t2_full_gap_fill,1.846749999999993,541,108.20000000000154,21.6311985792,86.56880142080153
2024-08-07,2024-08-08,NSE:PVP,small_cap,19.98404467491024,8.38058670817723,30.08,30.5,31.63,1.3962765957446832,31.05,31.788149999999995,30.5,30.08,30.08,t2_full_gap_fill,0.7381499999999939,1354,1313.3800000000033,44.12895704811999,1269.2510429518834
2024-12-09,2024-12-10,NSE:PVP,small_cap,5.000000000000004,2.743989441954372,29.4,30.17,30.87,2.619047619047632,30.87,31.178700000000003,30.17,29.4,30.87,eod,0.30870000000000175,3239,0.0,82.67691741915999,-82.67691741915999
2024-08-16,2024-08-19,NSE:PVRINOX,mid_cap,4.6863005094563315,2.166417831601412,1500.05,1530.0,1562.4,1.9966001133295608,1536.65,1570.212,1530.0,1500.05,1520.0,eod,33.5619999999999,29,482.85000000000264,47.1584558471,435.6915441529026
2024-08-19,2024-08-20,NSE:RADHIKAJWE,small_cap,19.98943754951148,6.367286375141835,90.88,95.0,100.5,4.53345070422535,97.0,101.00249999999998,95.0,90.88,98.34,eod,4.0024999999999835,249,-333.6600000000009,25.810704561959998,-359.4707045619609
2024-09-11,2024-09-12,NSE:RAMASTEEL,small_cap,9.943181818181813,1.5515527819238313,15.48,16.16,16.78,4.392764857881137,16.0,16.8639,16.16,15.48,15.9,eod,0.863900000000001,1157,115.69999999999959,19.626019069799998,96.0739809301996
2024-12-02,2024-12-03,NSE:RAMASTEEL,small_cap,9.999999999999986,2.652118586090712,13.53,13.89,14.19,2.6607538802660757,13.71,14.260949999999998,13.89,13.53,13.53,t2_full_gap_fill,0.5509499999999967,1815,326.7000000000027,26.308968483599998,300.39103151640273
2024-07-01,2024-07-02,NSE:RANEHOLDIN,small_cap,19.999999999999996,8.88427401912879,1605.0,1660.0,1859.95,3.4267912772585563,1796.8,1869.24975,1660.0,1605.0,1834.35,eod,72.44975,13,-488.1499999999994,25.031297159700003,-513.1812971596994
2024-09-12,2024-09-13,NSE:RATNAVEER,small_cap,4.99675535366646,2.490849818730566,194.16,201.4,201.7,3.7288833951380385,197.25,202.70849999999996,201.4,194.16,194.16,t2_full_gap_fill,5.458499999999958,183,565.4700000000006,38.125766610179994,527.3442333898206
2024-09-16,2024-09-17,NSE:RATNAVEER,small_cap,4.999743075895369,2.0959955453242882,204.34,214.55,214.55,4.996574336889492,214.55,216.6955,214.55,204.34,214.55,eod,2.1454999999999984,466,0.0,82.67421020359998,-82.67421020359998
2024-10-30,2024-10-31,NSE:RATNAVEER,small_cap,4.995262659227295,2.0663924232277813,199.47,208.85,208.85,4.702461523036039,195.79,209.89424999999997,208.85,199.47,199.47,t2_full_gap_fill,14.104249999999979,70,-257.6000000000005,14.674711489200002,-272.27471148920046
2024-11-08,2024-11-11,NSE:RATNAVEER,small_cap,4.861145244531828,2.982584081373891,213.34,223.0,223.0,4.527983500515598,209.85,224.11499999999998,223.0,213.34,213.34,t2_full_gap_fill,14.264999999999986,70,-244.30000000000064,15.715126359800003,-260.01512635980066
2024-06-21,2024-06-24,NSE:RBZJEWEL,small_cap,4.997292488589755,1.7589751259689423,135.73,138.35,140.0,1.9303028070434047,136.3,140.7,138.35,135.73,135.73,t2_full_gap_fill,4.399999999999977,227,129.3900000000049,32.82898383886,96.5610161611449
2024-07-23,2024-07-24,NSE:RBZJEWEL,small_cap,4.996066089693141,2.320403517779506,133.45,136.15,140.12,2.023229674035232,140.12,141.5212,136.15,133.45,140.12,eod,1.4011999999999887,713,0.0,82.64769155472001,-82.64769155472001
2024-07-24,2024-07-25,NSE:RBZJEWEL,small_cap,4.998126639190725,3.2587999091567252,140.12,142.0,142.0,1.3417071081929688,133.5,142.70999999999998,142.0,140.12,140.12,t2_full_gap_fill,9.20999999999998,108,-714.9600000000005,15.624911849759998,-730.5849118497605
2024-08-14,2024-08-16,NSE:RBZJEWEL,small_cap,4.9665780205563115,8.233842592800807,146.04,153.34,153.34,4.998630512188451,153.34,154.8734,153.34,146.04,153.34,eod,1.5334000000000003,652,0.0,82.67328059616001,-82.67328059616001
2024-08-16,2024-08-19,NSE:RBZJEWEL,small_cap,4.998630512188451,1.9624057234284416,153.34,161.0,161.0,4.995434981087787,161.0,162.61,161.0,153.34,161.0,eod,1.6100000000000136,621,0.0,82.67445857199999,-82.67445857199999
2024-03-18,2024-03-19,NSE:REFEX,small_cap,4.99219968798752,1.5179824006288345,134.6,138.0,139.2,2.5260029717682153,136.6,139.896,138.0,134.6,134.6,t2_full_gap_fill,3.2959999999999923,303,606.0,43.73420408159999,562.2657959184
2024-04-18,2024-04-19,NSE:REFEX,small_cap,4.989384288747334,1.9285511954038455,148.35,149.95,155.75,1.0785305021907554,154.25,156.52874999999997,149.95,148.35,155.75,eod,2.278749999999974,438,-657.0,71.21591667999999,-728.21591668
2024-04-19,2024-04-22,NSE:REFEX,small_cap,4.988203572632299,4.643103617101245,155.75,163.5,163.5,4.97592295345104,163.5,165.135,163.5,155.75,163.5,eod,1.634999999999991,611,0.0,82.64518658200001,-82.64518658200001
2024-07-01,2024-07-02,NSE:REFEX,small_cap,19.51641867624423,8.008762622208398,186.35,190.0,219.0,1.9586799034075675,213.83,220.09499999999997,190.0,186.35,212.99,eod,6.264999999999958,159,133.56000000000054,36.07823031828,97.48176968172055
2024-08-21,2024-08-22,NSE:RML,small_cap,19.999090123288287,9.95430611308554,1318.85,1351.0,1529.0,2.437729840391256,1371.15,1536.6449999999998,1351.0,1318.85,1412.05,eod,165.49499999999966,6,-245.39999999999918,8.8470610752,-254.24706107519918
2024-04-03,2024-04-04,NSE:ROHLTD,small_cap,7.067497139951695,2.9508174323322693,421.15,427.45,434.0,1.4959040721833183,424.95,436.16999999999996,427.45,421.15,421.15,t2_full_gap_fill,11.21999999999997,89,338.200000000001,40.05361487739999,298.14638512260103
2024-07-01,2024-07-02,NSE:ROTO,small_cap,20.045558086560366,9.219632068794665,105.4,108.35,112.3,2.798861480075887,108.2,112.86149999999998,108.35,105.4,105.4,t2_full_gap_fill,4.661499999999975,214,599.1999999999994,24.3566928224,574.8433071775994
2024-08-26,2024-08-27,NSE:RPSGVENT,small_cap,19.99806595106859,4.971419556538671,1240.9,1260.0,1267.8,1.5392054154242718,1194.95,1274.139,1260.0,1240.9,1240.9,t2_full_gap_fill,79.18899999999985,12,-551.4000000000005,15.472449661199999,-566.8724496612006
2024-04-29,2024-04-30,NSE:RTNPOWER,mid_cap,4.545454545454519,1.5520590189916101,9.2,9.55,9.65,3.8043478260869623,9.4,9.69825,9.55,9.2,9.2,t2_full_gap_fill,0.29824999999999946,3352,670.4000000000036,33.20542016320001,637.1945798368037
2024-05-06,2024-05-07,NSE:RTNPOWER,mid_cap,4.73684210526315,4.021245593496072,9.95,10.3,10.4,3.5175879396984966,10.4,10.504000000000001,10.3,9.95,10.4,eod,0.10400000000000098,9615,0.0,82.679780752,-82.679780752
2024-05-07,2024-05-08,NSE:RTNPOWER,mid_cap,4.522613065326642,1.6631145467303043,10.4,10.75,10.9,3.3653846153846034,10.9,11.009,10.75,10.4,10.9,eod,0.10899999999999999,9174,0.0,82.67999363919999,-82.67999363919999
2024-05-08,2024-05-09,NSE:RTNPOWER,mid_cap,4.807692307692313,2.4548861707917276,10.9,11.3,11.4,3.669724770642202,11.4,11.514000000000001,11.3,10.9,11.4,eod,0.11400000000000077,8771,0.0,82.6774389928,-82.6774389928
2024-05-15,2024-05-16,NSE:RTNPOWER,mid_cap,4.8034934497816595,3.0419893791637875,12.0,12.25,12.6,2.083333333333326,12.6,12.725999999999999,12.25,12.0,12.6,eod,0.12599999999999945,7936,0.0,82.6789292032,-82.6789292032
2024-05-16,2024-05-17,NSE:RTNPOWER,mid_cap,5.000000000000004,3.1084274103744898,12.6,13.0,13.2,3.1746031746031855,13.2,13.331999999999999,13.0,12.6,13.2,eod,0.13199999999999967,7575,0.0,82.67765188,-82.67765188
2024-05-22,2024-05-23,NSE:RTNPOWER,mid_cap,4.562737642585546,1.6097037015730784,13.75,14.4,14.4,4.7272727272727355,14.4,14.544,14.4,13.75,14.4,eod,0.14400000000000013,6944,0.0,82.6789292032,-82.6789292032
2024-05-31,2024-06-03,NSE:RTNPOWER,mid_cap,4.93150684931507,1.5854952815408123,19.15,20.1,20.1,4.960835509138395,20.1,20.301000000000002,20.1,19.15,20.1,eod,0.2010000000000005,4975,0.0,82.68031297000002,-82.68031297000002
2024-02-14,2024-02-15,NSE:SAKSOFT,small_cap,4.989010989010989,1.5777853464070326,238.85,246.3,247.8,3.1191124136487502,234.4,249.039,246.3,238.85,238.85,t2_full_gap_fill,14.638999999999982,68,-302.5999999999992,17.067890486,-319.66789048599924
2024-04-03,2024-04-04,NSE:SAKSOFT,small_cap,5.002315886984698,1.6319510352258104,226.7,232.5,238.0,2.5584472871636565,231.3,239.18999999999997,232.5,226.7,238.0,eod,7.889999999999958,126,-844.1999999999986,31.330131310799995,-875.5301313107985
2024-04-04,2024-04-05,NSE:SAKSOFT,small_cap,4.984561093956774,1.6843653592429326,238.0,245.45,252.7,3.130252100840325,243.0,253.96349999999995,245.45,238.0,243.0,eod,10.963499999999954,91,0.0,23.501961755999996,-23.501961755999996
2024-04-03,2024-04-04,NSE:SALASAR,small_cap,5.000000000000004,1.6410690486286086,23.1,23.7,24.15,2.5974025974025983,22.95,24.270749999999996,23.7,23.1,23.1,t2_full_gap_fill,1.3207499999999968,757,-113.55000000000162,18.5122429491,-132.06224294910163
2024-05-21,2024-05-22,NSE:SALASAR,small_cap,4.88997555012225,2.451802302611831,21.45,21.9,22.5,2.0979020979021046,22.25,22.612499999999997,21.9,21.45,21.85,eod,0.36249999999999716,2758,1103.1999999999962,64.75509468679999,1038.4449053131962
2024-08-19,2024-08-20,NSE:SALASAR,small_cap,9.923213230950978,5.126511860045427,18.61,19.09,19.75,2.5792584631918247,19.34,19.84875,19.09,18.61,19.19,eod,0.5087499999999991,1965,294.7499999999972,40.2659412987,254.48405870129722
2024-06-03,2024-06-04,NSE:SALZERELEC,small_cap,4.661439771917331,1.5863540650479881,734.2,744.9,744.9,1.4573685644238443,699.5,748.6244999999999,744.9,734.2,734.2,t2_full_gap_fill,49.1244999999999,20,-694.0000000000009,15.161195644000001,-709.1611956440009
2024-06-14,2024-06-18,NSE:SANGAMIND,small_cap,5.0817757009345765,4.452159167726486,449.75,455.0,455.0,1.1673151750972721,441.2,457.275,455.0,449.75,449.75,t2_full_gap_fill,16.07499999999999,62,-530.1000000000007,29.295971893399994,-559.3959718934007
2024-04-25,2024-04-26,NSE:SCILAL,small_cap,9.977151561309983,1.5805803932627076,72.2,74.8,77.85,3.601108033240985,75.4,78.23924999999998,74.8,72.2,75.2,eod,2.8392499999999785,352,70.400000000001,28.1782137472,42.221786252800996
2024-06-06,2024-06-07,NSE:SEAMECLTD,small_cap,4.921250183994896,2.2239977585137223,1069.2,1089.5,1108.0,1.898615787504676,1060.5,1113.54,1089.5,1069.2,1069.2,t2_full_gap_fill,53.039999999999964,18,-156.60000000000082,20.354010447599997,-176.9540104476008
2024-08-21,2024-08-22,NSE:SEPC,small_cap,19.98950682056664,6.059157988408523,22.87,23.37,23.59,2.1862702229995534,22.11,23.707949999999997,23.37,22.87,22.87,t2_full_gap_fill,1.5979499999999973,625,-475.00000000000097,14.886901175000002,-489.88690117500096
2024-01-30,2024-01-31,NSE:SERVOTECH,small_cap,4.987834549878345,2.7390529711633413,86.3,87.4,90.6,1.274623406720754,90.6,91.506,87.4,86.3,90.55,eod,0.9060000000000059,1103,55.149999999996865,82.65328438070001,-27.50328438070315
